FeatureID,Name,Formula,MW,# ChemSpider Results,# mzCloud Results,KEGG Pathways,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 58_ERLE_1154.1,Area: 57_CTRL_1246.3,Area: 56_BOCU_1246.1,Area: 55_LEDU_CTRL.2,Area: 54_LEDU_CTRL.1,Area: 53_ERIN_1177.1,Area: 52_BOCU_1246.2,Area: 51_ERLE_1246.2,Area: 50_BOCU_CTRL.2,Area: 49_ERIN_1246.3,Area: 48_LEDU_CTRL.2,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 45_LEDU_1154.1,Area: 44_BOCU_1154.2,Area: 43_ERIN_1154.3,Area: 42_ERIN_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 39_ERIN_1177.2,Area: 38_BOCU_1177.2,Area: 37_ERLE_1246.3,Area: 36_ERIN_CTRL.1,Area: 35_LEDU_1246.3,Area: 34_ERLE_1177.2,Area: 33_BOCU_1177.1,Area: 32_ERLE_CTRL.2,Area: 31_BOCU_CTRL.1,Area: 30_ERLE_1154.3,Area: 29_LEDU_1246.1,Area: 28_ERLE_CTRL.1,Area: 27_LEDU_1177.2,Area: 26_LEDU_1246.2,Area: 25_ERIN_CTRL.2,Area: 24_ERLE_1177.1,Area: 22_BOCU_CTRL.2,Area: 21_LEDU_1177.3,Area: 20_ERIN_1154.1,Area: 19_CTRL_1246.2,Area: 18_BOCU_1154.3,Area: 17_ERIN_CTRL.2,Area: 16_ERLE_CTRL.2,Area: 15_BOCU_1177.3,Area: 14_CTRL_1177.3,Area: 13_ERLE_1246.1,Area: 12_ERLE_1177.3,Area: 11_ERIN_1246.1,Area: 10_CTRL_1154.3,Area: 9_ERLE_1154.2,Area: 8_ERIN_1246.2,Area: 7_BOCU_1154.1,Area: 6_LEDU_1177.1,Area: 5_LEDU_1154.2,Area: 4_BOCU_1246.3,Area: 3_LEDU_1154.3,Area: 2_CTRL_CTRL.2,Area: 1_ERIN_1177.3,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 58_ERLE_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 56_BOCU_1246.1,Gap Status: 55_LEDU_CTRL.2,Gap Status: 54_LEDU_CTRL.1,Gap Status: 53_ERIN_1177.1,Gap Status: 52_BOCU_1246.2,Gap Status: 51_ERLE_1246.2,Gap Status: 50_BOCU_CTRL.2,Gap Status: 49_ERIN_1246.3,Gap Status: 48_LEDU_CTRL.2,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 45_LEDU_1154.1,Gap Status: 44_BOCU_1154.2,Gap Status: 43_ERIN_1154.3,Gap Status: 42_ERIN_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 39_ERIN_1177.2,Gap Status: 38_BOCU_1177.2,Gap Status: 37_ERLE_1246.3,Gap Status: 36_ERIN_CTRL.1,Gap Status: 35_LEDU_1246.3,Gap Status: 34_ERLE_1177.2,Gap Status: 33_BOCU_1177.1,Gap Status: 32_ERLE_CTRL.2,Gap Status: 31_BOCU_CTRL.1,Gap Status: 30_ERLE_1154.3,Gap Status: 29_LEDU_1246.1,Gap Status: 28_ERLE_CTRL.1,Gap Status: 27_LEDU_1177.2,Gap Status: 26_LEDU_1246.2,Gap Status: 25_ERIN_CTRL.2,Gap Status: 24_ERLE_1177.1,Gap Status: 22_BOCU_CTRL.2,Gap Status: 21_LEDU_1177.3,Gap Status: 20_ERIN_1154.1,Gap Status: 19_CTRL_1246.2,Gap Status: 18_BOCU_1154.3,Gap Status: 17_ERIN_CTRL.2,Gap Status: 16_ERLE_CTRL.2,Gap Status: 15_BOCU_1177.3,Gap Status: 14_CTRL_1177.3,Gap Status: 13_ERLE_1246.1,Gap Status: 12_ERLE_1177.3,Gap Status: 11_ERIN_1246.1,Gap Status: 10_CTRL_1154.3,Gap Status: 9_ERLE_1154.2,Gap Status: 8_ERIN_1246.2,Gap Status: 7_BOCU_1154.1,Gap Status: 6_LEDU_1177.1,Gap Status: 5_LEDU_1154.2,Gap Status: 4_BOCU_1246.3,Gap Status: 3_LEDU_1154.3,Gap Status: 2_CTRL_CTRL.2,Gap Status: 1_ERIN_1177.3,Gap Status: 1plus_RP_pos_MS2.raw (F193),name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class
Feature0129,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],C16 H29 N O12,427.16893,0,4,NA,21175047.25,682945.1182,831522.346,99747419.31,290136930.8,723155891.4,556912067.3,2617777.216,197769194.9,5813984.209,563875000.4,4002256.945,538341899.6,2026894.264,1520841.662,1299129.926,3057524.604,298725.4883,691620.6889,746104232.2,635866198.4,1064607.014,2892188.819,8990532.257,731695756.4,306956575.3,956744.3049,1853279.243,722868879.4,551397112,773794.7262,418941442,600842653.1,1085533.496,219004892.6,675689151.3,525865.1121,559225943.7,1023002.15,1392552.291,221008012.3,2140387.719,738874214.3,719979702.4,794320.5915,1676402.411,51414083.1,1241458.159,5765908.049,442444.654,1018147.792,19199498.21,5949148.489,1068018.532,906254.5647,323053451.6,3029143.863,660554013,2637526.519,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,No gap,No gap,Full gap,Missing ions,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,No gap,No gap,Full gap,Missing ions,No gap,Full gap,Missing ions,No gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,No gap,Full gap,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],16,29,1,12,0,0,0,1.8125,0.75,-0.125,63.8625,3,-9,-3.3333333333333335,-0.4444444444444444,-10,Carbohydrate
Feature0128,[Similar to: 4-[4-chloro-2-nitro-5-(1H-pyrrol-1-yl)phenyl]morpholine; ΔMass: 182.0794 Da],C17 H31 N O13 S,489.15177,0,1,NA,723251.2844,516868.8276,139816.52,1413104.909,8042978.533,36903422.15,22267031.41,224696.6065,3991256.961,224714.3778,27148563.45,160229.5728,20505852.52,244791.9899,431133.4305,364200.8604,335960.1906,132560.217,111412.056,31766999.44,28171886.62,174108.8566,196058.1164,335533.413,35513667.85,5818919.734,133838.9462,178103.6745,39240373.74,25912616.26,115705.9411,10699092.69,24502981.27,198385.3884,4396423.749,34424601.03,159356.2461,20571223.07,153210.985,128096.4945,3186037.005,269900.1795,31973734.42,34595329.04,158209.5396,155273.0408,496539.6446,139886.4833,545443.8206,441465.0383,94129.16432,885469.3361,241261.6444,136759.002,315391.5302,6631100.922,275232.8839,30591915.98,157558.6999,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,[Similar to: 4-[4-chloro-2-nitro-5-(1H-pyrrol-1-yl)phenyl]morpholine; ΔMass: 182.0794 Da],17,31,1,13,1,0,0,1.8235294117647058,0.7647058823529411,0,60.3,3,-10,-6,-0.6470588235294118,-12,Carbohydrate
Feature0127,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",C21 H31 N O12,489.18466,0,2,NA,610727.4573,35865185.39,3861224.762,2084654.502,13080856.7,186906848,108217614.4,627382.6171,7859326.831,436415.4267,49978043.82,546522.8121,91426887.7,1790956.268,20294235.42,22847829.72,21936080.38,2187656.55,1649790.528,167574290.6,139658438.9,327338.1164,871275.7509,879431.5345,178702171,12495568.58,353455.8112,463437.9858,185661356,113098888.9,2054667.854,25069904.87,123280945.9,722625.8704,6485773.683,173609680.4,330702.9534,90417247.03,1066654.066,2773779.277,4887574.136,3800821.031,149839539.7,183816920.5,763658.0474,1031791.678,878765.6936,336778.8354,322662.7849,28037775.2,1446968.702,1989128.394,20753475.84,703569.5825,6281550.695,10114384.33,23246652.66,141590069.1,531366.0369,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,"[Similar to: 3-{[(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)amino]carbonyl}-2-pyrazinecarboxylic acid; ΔMass: 136.0723 Da]",21,31,1,12,0,0,0,1.4761904761904763,0.5714285714285714,-0.1904761904761907,65.72857142857143,7,-5,-0.75,0,-6,Lignin
Feature0126,"[Similar to: 3,5-Di(acetyloxy)-2-[(acetyloxy)methyl]-6-(2H-1,2,3,4-tetraazol-5-yl)tetrahydro-2H-pyran-4-yl acetate; ΔMass: -24.9853 Da]",C12 H25 N O12,375.1377,0,21,NA,2117451.849,2791984.819,1668044.484,1884035.418,5312151.723,16373949.23,12869767.01,242480.6915,2029192.374,1043493.22,101836291.6,585312.7316,10731138.77,3464962.409,3577120.535,2547071.531,2244017.749,1786097.423,1525880.802,14661742.45,13274181.7,1467971.425,793064.2608,1399261.986,14678728.86,4661562.104,845276.5952,1586776.952,15969829.89,233629996.9,2146550.45,2605865.645,13327886.68,1759535.117,2150131.676,16596085.64,1910884.072,8948024.551,2767820.989,2065108.746,3949391.198,2055355.147,21739125.42,16130209.69,1147974.799,1995099.343,1813829.064,1953091.317,1705208.072,3538959.964,1348557.756,1544896.066,3559596.038,791497.5942,1628937.34,2393977.607,2450093.419,13482627.82,610662.694,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,"[Similar to: 3,5-Di(acetyloxy)-2-[(acetyloxy)methyl]-6-(2H-1,2,3,4-tetraazol-5-yl)tetrahydro-2H-pyran-4-yl acetate; ΔMass: -24.9853 Da]",12,25,1,12,0,0,0,2.0833333333333335,1,0.16666666666666652,55.550000000000004,1,-11,12,-1.2,-12,Carbohydrate
Feature0125,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: 87.8796 Da]",C16 H5 O13 P3,497.89405,0,3,NA,24576339.07,32991877.25,37582649.21,27250421.45,34058229.46,51277360.31,33700899.1,30810219.97,43323054.9,28169028.65,32581098.93,27318119.39,25332522.36,22709896.49,37035877.81,36648171.64,34157312.5,26875436.45,21961487.36,26373735.43,24931738.94,28975580.82,43620714.51,32399781.62,40384217.94,48003497.93,36995093.37,38758382.91,40496480.11,38370029.82,29729970.29,43934461.78,35610273.48,39949873.3,30142567.45,39643359.88,26928133.71,41849216.15,38573754.54,34557073.8,26269683.33,43716121.08,39214110.36,44190704.74,42982032.24,39079175.09,36575476.09,40324079.65,34263144.08,32215735.67,21307227.33,24427475.03,35337129.75,32260779.32,33765746.08,27853403.21,32893282.77,22305963.74,20743063.46,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,"[Similar to: 2-(4-chlorophenyl)-2-oxoethyl 2,6-bis(trifluoromethyl)benzoate; ΔMass: 87.8796 Da]",16,5,0,13,0,3,0,0.3125,0.8125,0.375,49.6125,16,3,NA,1,0,Condensed HC
Feature0124,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],C11 H23 N O7,281.14743,1,5,NA,146570190.1,36385496.88,532682.527,116647129.2,150826050.1,58084382.5,50627699.17,160230.0682,60693055.44,43003126.54,53622580.6,30279619.58,34036874.49,4231488.686,236311.3678,1155012.531,794229.0342,421805.1286,154396.2215,60020121.43,61919135.43,123150.178,1007890.068,44668018.88,57857279.94,55057637.21,135612.6431,1425724.829,62476649.49,59870753.92,228085.6325,60012929.43,53864074.28,2462698.769,49116134.94,51166499.75,72142.32847,2580859.596,126320.2011,515600.4702,51019538.07,1044103.242,3365025.64,53438721.78,685085.0584,1116094.152,49169787.11,147700.31,42336076.02,18479375.68,204806.1094,46125671.38,185366.803,1469382.822,379331.6769,47886249.64,271716.3345,52634589.15,135453.4929,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,[Similar to: 2'-O-Methyladenosine; ΔMass: 0.0350 Da],11,23,1,7,0,0,0,2.090909090909091,0.6363636363636364,-0.5454545454545459,75.84545454545456,1,-6,-2.3333333333333335,-0.5384615384615384,-7,Amino Sugar
Feature0123,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],C16 H27 N O14,457.14331,0,4,NA,3024894.273,73791183.51,13085031.97,5894983.706,21680518.2,60927661.06,40159221.71,3038049.12,12387263.52,774238.9957,46006205.88,1035692.275,35065275.47,9572240.375,43221614.04,45882502.89,51976449.5,9339869.417,7112280.784,53890226.55,35937529.26,3756269.381,3622164.614,1011400.538,44317196.77,17194840.38,1341731.988,2674681.527,39454176.75,33233644.44,11102679.11,36000342.87,38848240,3592128.284,15014273.27,45211728.71,4110559.805,49327291.93,11252047.58,9370876.438,9301641.41,19271715.76,37717958.91,46578490.98,3644786.305,8975428.55,2617444.145,1491757.357,983911.2009,39486508.89,9490753.47,1926920.389,76776839.58,2970961.668,38684721.38,19252771.1,49687293.37,33902366.23,813844.1895,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],16,27,1,14,0,0,0,1.6875,0.875,0.25,53.175,4,-10,-11,-0.5,-11,Carbohydrate
Feature0122,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",C30 H32 O10,552.19968,1,2,NA,2084580628,903763.7343,913542.3609,1831489590,1926853298,1007502.622,810811.5233,1169478.117,2003247108,2058582418,919741.1976,2119712108,847021.0422,846375.2475,761605.1296,835595.583,836759.2233,823051.2433,810971.276,802705.1457,1436495.452,832982.51,1803437.753,2267748191,996149.4119,2026570215,951122.0798,1026886.547,791092.8296,800491.5025,831392.2531,2186251067,791129.4015,919329.5407,1450265750,793039.837,762607.389,762880.6412,818996.4596,817115.1665,2094929469,991081.5917,783304.3229,780916.0117,1228887.899,804589.9907,1353984371,4051894.653,2009022948,772894.9175,971377.5473,2096971092,773162.935,834247.4808,786490.737,1771050321,831008.9026,818134.2292,916586.5978,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",30,32,0,10,0,0,0,1.0666666666666667,0.3333333333333333,-0.40000000000000036,71.7,15,5,0.25,0.4,5,Lignin
Feature0121,"9-Hydroxy-10-azatricyclo[7.2.1.0~1,6~]dodecan-11-one",C11 H17 N O2,195.12596,41,50,NA,148789.8421,258113.863,50110.84702,89866.13066,95685.02251,86734.97237,48568.32309,4034474.847,67029.88421,172779.5414,180437.743,110089.1125,116706.2323,3669339.03,115950.392,253931.629,64043.37878,76010.63066,87609.59837,84095.98648,194453.3058,231413.6996,33524723.83,99903.07917,100858.5839,223194.5591,275170498.9,19249105.89,117753.0538,96403.72491,211212.5348,65078.00266,127092.7791,21972529.12,102058.2168,56014.98736,1084712.029,46354.09479,5948053.995,153813.7685,64581.44996,145020.8427,106859.0589,84368.83692,2461981.798,18337401.22,53581.74043,261233.7377,53151.19479,172484.5988,93391.56989,103911.1673,92384.55413,1314324.204,78833.79223,116025.5023,90339.51383,193161.3567,301755.0071,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,"9-Hydroxy-10-azatricyclo[7.2.1.0~1,6~]dodecan-11-one-peak2",11,17,1,2,0,0,0,1.5454545454545454,0.18181818181818182,-0.9090909090909092,86.2090909090909,4,2,0.125,0.2222222222222222,1,Lipid
Feature0120,"9-Hydroxy-10-azatricyclo[7.2.1.0~1,6~]dodecan-11-one",C11 H17 N O2,195.12596,41,15,NA,45065.04822,92140.17638,93703.23772,57810.27759,135902.3215,104774.2487,107411.8777,101827.2308,82923.74055,74461.37856,156003.6372,90647.57364,91890.16773,153095.6577,73053.54238,69479.54509,122586.9134,125481.8983,103222.616,77633.00001,127030.3541,118829.0464,12181528,103304.8563,131711.3202,290900.8934,93074610.5,6420091.475,107647.6258,156741.0692,94024.05676,132200.4439,147583.7096,7458344.54,152544.8351,69935.01374,65291.43936,105762.337,65393.25204,112524.5698,62629.09544,82305.29304,82984.52061,105222.9553,676514.9343,3932091.93,92953.04992,160367.4167,87439.93402,119109.2883,91179.25335,75745.48596,109518.6371,586983.4096,112986.7639,113882.1829,97514.39167,207472.2595,109625.8157,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,"9-Hydroxy-10-azatricyclo[7.2.1.0~1,6~]dodecan-11-one-peak1",11,17,1,2,0,0,0,1.5454545454545454,0.18181818181818182,-0.9090909090909092,86.2090909090909,4,2,0.125,0.2222222222222222,1,Lipid
Feature0119,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,C18 H28 O3,292.20383,34,17,Metabolic pathways;Biosynthesis of secondary metabolites;Other,596985.435,1358612.638,14520462.39,3473682.042,4738748.595,3961193.671,2439439.967,2919312.919,1000692.787,1692932.36,2948809.116,2930727.703,1932538.872,3481114.149,2801423.594,1212416.842,1384974.443,13591579.83,14766360.49,1234344.92,1477345.953,3838219.577,81725610.24,7752582.664,2100997.724,13383068.2,94180913.95,137493152.6,1814496.932,1463705.244,18552898.71,28089911.09,1417952.245,109706195.3,8579804.958,1543733.652,4586658.923,2318587.357,2526422.579,10726646.98,1365370.486,13600819.01,2363035.479,968094.7738,3700442.673,11702931.29,1604990.8,5533364.508,1620417.693,7210661.814,11265206.78,5697441.126,1759240.465,1246655.393,907411.4554,2033591.188,3331223.513,2339923.889,3684469.354,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid-peak4,18,28,0,3,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid
Feature0118,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,C18 H28 O3,292.2038,34,8,Metabolic pathways;Biosynthesis of secondary metabolites;Other,821783.1154,2208726.235,6024308.723,6262124.011,3142026.737,1477598.921,129465.4032,4923877.869,3720013.177,4069837.932,5746018.257,18958244.77,1024454.605,4444650.198,1972754.58,3570351.164,5334649.906,6415056.041,8921751.496,716358.2729,141655.4574,3275819.182,47457920.95,4262140.692,206376.3579,10481564.85,120406970.7,91007814.36,113336.4134,886375.1872,7845223.856,8490422.859,1208409.076,52438816.29,7086779.385,1240415.111,3513460.186,181354.5956,5513007.24,6255980.661,6176703.47,8524115.49,1314432.154,949578.8589,3053116.012,6828001.56,2943527.846,5663766.443,3387924.258,1571218.124,5935505.818,4395377.36,3928556.686,5058620.139,3058576.749,5997112.691,937681.4973,1055918.713,2917896.914,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid-peak3,18,28,0,3,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid
Feature0117,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,C18 H28 O3,292.20382,34,15,Metabolic pathways;Biosynthesis of secondary metabolites;Other,1721505.608,5266895.297,8919011.725,1252795.387,1203296.183,551562.0465,755864.1404,5998177.677,2132784.22,1185633.346,818898.0801,9590395.239,863629.8635,18741195.28,3884627.484,8709911.287,1258288.77,14937604.56,9471322.773,776097.524,754341.7236,8593600.855,68259702.12,1420184.537,560421.3945,1735794.902,79944368.62,99420811.98,630636.5433,577909.9045,10234438.18,1297225.723,828383.5427,79508325.59,1305890.117,286673.5118,12990958.01,465349.0088,4355269.687,10780198.62,1251221.572,12436648.44,578591.7607,334508.4985,14478717.67,21410946.67,899448.236,14316223.28,6453805.579,388055.5632,8062418.51,1343042.648,3093146.5,9132865.672,2404018.548,1203159.615,4117482.74,639625.8539,8239341.283,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid-peak2,18,28,0,3,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid
