"","FeatureID","Name","Formula","MW","KEGG Pathways","Metabolika Pathways","name4plot","C","H","O","N","S","P","H_to_C","O_to_C","NOSC","GFE","DBE","DBE_O","AI","AI_mod","DBE_AI","Class","control_means","treatment_means","ratio","log2FC","pval","pval.adj","Comment","Plant"
"332","Feature0722","L-Alanyl-L-glutamine","C8 H15 N3 O4",217.10622,"Metabolic pathways;Biosynthesis of amino acids;Other",NA,"L-Alanyl-L-glutamine-peak3",8,15,4,3,0,0,1.875,0.5,0.25,53.175,3,-1,-4,-0.666666666666667,-4,"Protein",7811031.38001977,20042608.4171372,2.56593623070126,1.35948531664964,0.0200450458361551,0.190597808713272,"Upregulated","ERIN"
"333","Feature0711","lamifiban","C24 H28 N4 O6",468.20096,NA,NA,"lamifiban-peak3",24,28,6,4,0,0,1.16666666666667,0.25,-0.166666666666667,65.05,13,7,0.214285714285714,0.352941176470588,3,"Phenol",23624802.3084561,13111542.4594589,0.554990568313278,-0.849464840835938,0.0250666314713962,0.204804024859825,"Downregulated","ERIN"
"334","Feature0701","Alanylclavam","C8 H12 N2 O4",200.0797,"Metabolic pathways;Biosynthesis of secondary metabolites;Other",NA,"Alanylclavam",8,12,4,2,0,0,1.5,0.5,0.25,53.175,4,0,-1,0,-2,"Protein",6844491.32236483,17438687.594782,2.54784275024207,1.34927623895738,0.0140809431518921,0.175739880607489,"Upregulated","ERIN"
"335","Feature0696",NA,"C27 H33 N8 O7 P",612.22109,"Metabolic pathways;Biosynthesis of secondary metabolites;Other","Other","Feature0696",27,33,7,8,0,1,1.22222222222222,0.259259259259259,0,60.3,16,9,0,0.241379310344828,0,"Phenol",532053.102550485,879615.02831795,1.65324668553076,0.725302009227175,0.0486491360599972,0.223270641767664,"Upregulated","ERIN"
"336","Feature0688","thiodiglycol","C4 H10 O2 S",122.04011,NA,NA,"thiodiglycol",4,10,2,0,1,0,2.5,0.5,-1,88.8,0,-2,-3,-1,-3,"Other",17648733.9630409,5184399.41884727,0.293754749190746,-1.767315918687,0.0066268142527418,0.166859965344082,"Downregulated","ERIN"
"337","Feature0677",NA,"C14 H27 N O9",353.16869,"Biosynthesis of secondary metabolites;Other",NA,"Feature0677",14,27,9,1,0,0,1.92857142857143,0.642857142857143,-0.428571428571429,72.5142857142857,2,-7,-2,-0.411764705882353,-8,"Amino Sugar",133108.223660053,257977.725283275,1.938105086145,0.954646797352593,0.0322028754712462,0.208264363987052,"Upregulated","ERIN"
"338","Feature0676","3',4'-Dimethoxyacetophenone","C10 H12 O3",180.07865,"Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of various plant secondary metabolites;Other",NA,"3',4'-Dimethoxyacetophenone-peak1",10,12,3,0,0,0,1.2,0.3,-0.6,77.4,5,2,0.285714285714286,0.411764705882353,2,"Phenol",18918793.8907942,7480593.19455226,0.395405396228366,-1.33859553474897,0.0214162172544451,0.192231966075899,"Downregulated","ERIN"
"339","Feature0673",NA,"C18 H35 N5 O8",449.24869,NA,NA,"Feature0673",18,35,8,5,0,0,1.94444444444444,0.444444444444444,-0.222222222222222,66.6333333333333,4,-4,-1.8,-0.555555555555556,-9,"Protein",12823097.245512,4474522.85158038,0.348942440809021,-1.51893901606818,0.0282545887146467,0.204804024859825,"Downregulated","ERIN"
"340","Feature0668",NA,"C13 H12 N2 O6 S",324.04171,NA,NA,"Feature0668",13,12,6,2,1,0,0.923076923076923,0.461538461538462,0.615384615384615,42.7615384615385,9,3,0,0.428571428571429,0,"Phenol",8121275.46531626,3035830.32768854,0.373812012737869,-1.41961516293944,0.026272081585966,0.204804024859825,"Downregulated","ERIN"
"341","Feature0657",NA,"C18 H34 N2 O8",406.23161,NA,NA,"Feature0657",18,34,8,2,0,0,1.88888888888889,0.444444444444444,-0.666666666666667,79.3,3,-5,-0.875,-0.25,-7,"Protein",91068.7282544036,191182.050293041,2.09931613142732,1.06991943528209,0.0470946814533594,0.223270641767664,"Upregulated","ERIN"
"342","Feature0654","Phenyl D-glucopyranosiduronic acid","C12 H14 O7",270.07396,NA,NA,"Phenyl D-glucopyranosiduronic acid-peak2",12,14,7,0,0,0,1.16666666666667,0.583333333333333,0,60.3,6,-1,-0.2,0.294117647058824,-1,"Phenol",12492891.5478858,675357.493599068,0.0540593417472964,-4.20931224474808,0.0282388190684761,0.204804024859825,"Downregulated","ERIN"
"343","Feature0651","387122","C12 H18 O",178.13575,NA,NA,"387122",12,18,1,0,0,0,1.5,0.0833333333333333,-1.33333333333333,98.3,4,3,0.272727272727273,0.304347826086957,3,"Lipid",1389875.34045414,6657875.81130683,4.79026831941013,2.2601064685378,0.0283088324221008,0.204804024859825,"Upregulated","ERIN"
"344","Feature0646",NA,"C20 H28 N2 O9",440.17967,NA,NA,"Feature0646",20,28,9,2,0,0,1.4,0.45,-0.2,66,8,-1,-0.333333333333333,0.111111111111111,-3,"Phenol",13494698.3821921,8658271.45167883,0.641605407283831,-0.640241794383971,0.0315584680480814,0.207625655224754,"Downregulated","ERIN"
"345","Feature0638",NA,"C7 H9 O7 P",236.00858,NA,NA,"Feature0638",7,9,7,0,0,1,1.28571428571429,1,0,60.3,4,-3,4,-0.2,-4,"Other",4671421.3725152,2220120.96030157,0.47525598383479,-1.07322330326986,0.0376102285282702,0.217518950560408,"Downregulated","ERIN"
"346","Feature0635","Panthenol","C9 H19 N O4",205.13142,"Other",NA,"Panthenol",9,19,4,1,0,0,2.11111111111111,0.444444444444444,-0.888888888888889,85.6333333333333,1,-3,-1,-0.333333333333333,-4,"Protein",271981.098138076,694116.215237988,2.55207519930524,1.35167084010057,0.0439689671642332,0.223270641767664,"Upregulated","ERIN"
"347","Feature0629","N-Acetyl-L-histidine","C8 H11 N3 O3",197.08007,NA,NA,"N-Acetyl-L-histidine",8,11,3,3,0,0,1.375,0.375,0.5,46.05,5,2,-0.5,0.142857142857143,-1,"Phenol",5044453.85960488,2407688.26741418,0.477294140143602,-1.06704947070689,0.022687690448326,0.200437706165526,"Downregulated","ERIN"
"348","Feature0626",NA,"C6 H2 O4",137.99529,NA,NA,"Feature0626",6,2,4,0,0,0,0.333333333333333,0.666666666666667,1,31.8,6,2,1,1,2,"Condensed HC",5556089.69188205,10086504.752865,1.81539631507431,0.860284534104104,0.00499929328967661,0.146306492695968,"Upregulated","ERIN"
"349","Feature0619",NA,"C10 H24 N2 O6 S",300.13557,NA,NA,"Feature0619",10,24,6,2,1,0,2.4,0.6,-0.4,71.7,0,-6,-9,-1.5,-9,"Other",1843371.64344536,3960267.08577138,2.14838234050808,1.10325076784323,0.0186087960225132,0.190597808713272,"Upregulated","ERIN"
"350","Feature0613","L-Alanyl-L-glutamine","C8 H15 N3 O4",217.10623,"Metabolic pathways;Biosynthesis of amino acids;Other",NA,"L-Alanyl-L-glutamine-peak2",8,15,4,3,0,0,1.875,0.5,0.25,53.175,3,-1,-4,-0.666666666666667,-4,"Protein",1853611.81495631,4260856.77711436,2.29867804182872,1.20080441299643,0.00313200995847138,0.14329541834281,"Upregulated","ERIN"
"351","Feature0607","Leucyltryptophan","C17 H23 N3 O3",317.17403,NA,NA,"Leucyltryptophan",17,23,3,3,0,0,1.35294117647059,0.176470588235294,-0.470588235294118,73.7117647058824,8,5,0.181818181818182,0.28,2,"Phenol",3288055.93712647,6363309.47400925,1.9352801763982,0.952542444839737,0.00875796596230828,0.168119603471216,"Upregulated","ERIN"
"352","Feature0602",NA,"C12 H21 N O8",307.12679,NA,NA,"Feature0602",12,21,8,1,0,0,1.75,0.666666666666667,-0.166666666666667,65.05,3,-5,-2,-0.285714285714286,-6,"Amino Sugar",740611.028092985,359087.444825602,0.484852954121172,-1.04438082083731,0.0180776862844718,0.190597808713272,"Downregulated","ERIN"
"353","Feature0601",NA,"C17 H32 N2 O8",392.21597,NA,NA,"Feature0601",17,32,8,2,0,0,1.88235294117647,0.470588235294118,-0.588235294117647,77.0647058823529,3,-5,-1,-0.272727272727273,-7,"Protein",10300685.3025094,5209995.80748292,0.505791183253959,-0.983386206139775,0.0145685745285492,0.17576280237669,"Downregulated","ERIN"
"354","Feature0600","Maleic acid","C4 H4 O4",116.01093,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Biosynthesis of plant secondary metabolites;Biosynthesis of phenylpropanoids;Biosynthesis of alkaloids derived from shikimate pathway;Phenylalanine metabolism;Tyrosine metabolism;Other","Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of purine nucleotide salvage;Other","Maleic acid",4,4,4,0,0,0,1,1,1,31.8,3,-1,-Inf,0.5,-1,"Other",319020.31972509,519881.630215874,1.62961917492865,0.704534861000457,0.00459771395752333,0.14329541834281,"Upregulated","ERIN"
"355","Feature0596","thr-pro","C9 H16 N2 O4",216.11107,"Metabolic pathways;Other","Other","thr-pro-peak2",9,16,4,2,0,0,1.77777777777778,0.444444444444444,-0.222222222222222,66.6333333333333,3,-1,-1,-0.2,-3,"Protein",8125495.45037026,4622254.04980713,0.568858118011316,-0.813859227884627,0.0346538965030281,0.210926113897992,"Downregulated","ERIN"
"356","Feature0593",NA,"C18 H34 N2 O8",406.23163,NA,NA,"Feature0593",18,34,8,2,0,0,1.88888888888889,0.444444444444444,-0.666666666666667,79.3,3,-5,-0.875,-0.25,-7,"Protein",6536083.81363472,4499380.06131142,0.688390814684078,-0.538700247506542,0.00161646438441399,0.120911535954166,"Downregulated","ERIN"
"357","Feature0586",NA,"C17 H29 N O14",471.15895,NA,NA,"Feature0586",17,29,14,1,0,0,1.70588235294118,0.823529411764706,0.117647058823529,56.9470588235294,4,-10,-5.5,-0.444444444444444,-11,"Carbohydrate",5153068.01932325,1498495.77082575,0.290796815645866,-1.78191662369406,0.0483786978410955,0.223270641767664,"Downregulated","ERIN"
"358","Feature0582","DL-Lactic Acid","C3 H6 O3",90.03171,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other","Other","DL-Lactic Acid",3,6,3,0,0,0,2,1,0,60.3,1,-2,-Inf,-0.333333333333333,-2,"Carbohydrate",6356431.29656091,2250143.19494491,0.353994732258386,-1.4982002029442,0.0101937197086852,0.175739880607489,"Downregulated","ERIN"
"359","Feature0580","thr-pro","C9 H16 N2 O4",216.111,"Metabolic pathways;Other","Other","thr-pro-peak1",9,16,4,2,0,0,1.77777777777778,0.444444444444444,-0.222222222222222,66.6333333333333,3,-1,-1,-0.2,-3,"Protein",3141759.98650875,2075868.72114271,0.6607343431888,-0.597857760826791,0.0330401575665733,0.208264363987052,"Downregulated","ERIN"
"360","Feature0579","2-Aminooctanedioic acid","C8 H15 N O4",189.10017,NA,NA,"2-Aminooctanedioic acid-peak2",8,15,4,1,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,"Protein",2505546.53306775,772329.273089984,0.308247826530827,-1.69783737273046,0.0117589164169475,0.175739880607489,"Downregulated","ERIN"
"361","Feature0577",NA,"C16 H30 N2 O9",394.19522,NA,NA,"Feature0577",16,30,9,2,0,0,1.875,0.5625,-0.375,70.9875,3,-6,-1.6,-0.368421052631579,-8,"Amino Sugar",9518777.2659627,7751771.44930411,0.814366302804767,-0.296250228687706,0.0316434822133984,0.207625655224754,"Downregulated","ERIN"
"362","Feature0576","6-[(1E,3Z,5E,7E,9E,11Z)-13-Hydroxy-3,7,12-trimethyl-1,3,5,7,9,11-tridecahexaen-1-yl]-1,5,5-trimethyl-7-oxabicyclo[4.1.0]heptan-3-ol","C25 H36 O3",384.26647,NA,NA,"6-[(1E,3Z,5E,7E,9E,11Z)-13-Hydroxy-3,7,12-trimethyl-1,3,5,7,9,11-tridecahexaen-1-yl]-1,5,5-trimethyl-7-oxabicyclo[4.1.0]heptan-3-ol",25,36,3,0,0,0,1.44,0.12,-1.2,94.5,8,5,0.227272727272727,0.276595744680851,5,"Unsaturated HC",326913.927583951,568074.865454533,1.7376893962667,0.797170230304343,0.04012995866644,0.219638115237784,"Upregulated","ERIN"
"363","Feature0573",NA,"C18 H34 N2 O8",406.23164,NA,NA,"Feature0573",18,34,8,2,0,0,1.88888888888889,0.444444444444444,-0.666666666666667,79.3,3,-5,-0.875,-0.25,-7,"Protein",13005959.9409085,8453580.81334763,0.649977460468566,-0.621538404798626,0.000536373982788522,0.0806011714250297,"Downregulated","ERIN"
"364","Feature0568","4-[(E)-2-{[2-(4-Hydroxyphenyl)ethyl]amino}vinyl]-2,3-dihydro-2,6-pyridinedicarboxylic acid","C17 H18 N2 O5",330.12166,NA,NA,"4-[(E)-2-{[2-(4-Hydroxyphenyl)ethyl]amino}vinyl]-2,3-dihydro-2,6-pyridinedicarboxylic acid",17,18,5,2,0,0,1.05882352941176,0.294117647058824,-0.117647058823529,63.6529411764706,10,5,0.3,0.44,3,"Phenol",6071963.72521583,11519613.7755689,1.89718092809578,0.923857270536224,0.0261715450362154,0.204804024859825,"Upregulated","ERIN"
"365","Feature0563","Aspartyl-L-proline","C9 H14 N2 O5",230.09027,"Biosynthesis of secondary metabolites;Other",NA,"Aspartyl-L-proline",9,14,5,2,0,0,1.55555555555556,0.555555555555556,0.222222222222222,53.9666666666667,4,-1,-1.5,-0.111111111111111,-3,"Amino Sugar",6299208.39053585,8780403.82604146,1.39389003850602,0.479116754061905,0.00500990681512266,0.146306492695968,"Upregulated","ERIN"
"366","Feature0562","Tyrosylalanine","C12 H16 N2 O4",252.11103,NA,NA,"Tyrosylalanine",12,16,4,2,0,0,1.33333333333333,0.333333333333333,-0.166666666666667,65.05,6,2,0,0.25,0,"Phenol",1642713.26288177,3640307.71613475,2.21603355764514,1.14797972844561,0.0141090731699751,0.175739880607489,"Upregulated","ERIN"
"367","Feature0556","6-Methoxyquinoline","C10 H9 N O",159.06843,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various antibiotics;Other",NA,"6-Methoxyquinoline",10,9,1,1,0,0,0.9,0.1,-0.4,71.7,7,6,0.625,0.647058823529412,5,"Unsaturated HC",3321441.81111139,6151701.9293044,1.8521179292453,0.889175961730307,0.0410785901769906,0.222657865597021,"Upregulated","ERIN"
"368","Feature0552","mebutamate","C10 H20 N2 O4",232.14227,"Other",NA,"mebutamate",10,20,4,2,0,0,2,0.4,-0.6,77.4,2,-2,-1,-0.333333333333333,-4,"Protein",1121523.93877103,3904232.60055049,3.48118525657932,1.79957859132003,0.0442120769368949,0.223270641767664,"Upregulated","ERIN"
"369","Feature0551","Methyl alpha-aspartylphenylalaninate","C14 H18 N2 O5",294.12162,"Other",NA,"Methyl alpha-aspartylphenylalaninate",14,18,5,2,0,0,1.28571428571429,0.357142857142857,-0.142857142857143,64.3714285714286,7,2,0,0.263157894736842,0,"Phenol",2400472.90797504,5013535.99466863,2.08856179047564,1.06250982652397,0.0199103194957431,0.190597808713272,"Upregulated","ERIN"
"370","Feature0548",NA,"C7 H11 O3 P S",206.01667,NA,NA,"Feature0548",7,11,3,0,1,1,1.57142857142857,0.428571428571429,-1.14285714285714,92.8714285714286,3,0,-1,-0.142857142857143,-2,"Protein",6421170.6016662,3051522.7857321,0.47522842407275,-1.07330696657187,0.0163908698410448,0.185777099906003,"Downregulated","ERIN"
"371","Feature0547",NA,"C15 H27 N3 O6",345.19012,NA,NA,"Feature0547",15,27,6,3,0,0,1.8,0.4,-0.4,71.7,4,-2,-0.833333333333333,-0.222222222222222,-5,"Protein",6557086.26726705,11472416.9695254,1.74962117347696,0.807042584738111,0.0133135927273205,0.175739880607489,"Upregulated","ERIN"
"372","Feature0544","Pyroquilon","C11 H11 N O",173.08408,NA,NA,"Pyroquilon",11,11,1,1,0,0,1,0.0909090909090909,-0.545454545454546,75.8454545454546,7,6,0.555555555555556,0.578947368421053,5,"Unsaturated HC",270219.757341004,884160.343219583,3.27200480053654,1.71017486493772,0.0142821049175496,0.175739880607489,"Upregulated","ERIN"
"373","Feature0541",NA,"C22 H40 N2 O7",444.2837,NA,NA,"Feature0541",22,40,7,2,0,0,1.81818181818182,0.318181818181818,-0.909090909090909,86.2090909090909,4,-3,-0.384615384615385,-0.0909090909090909,-5,"Protein",272754.690492026,550076.47671808,2.01674433435329,1.01202820296956,0.00335441110210665,0.14329541834281,"Upregulated","ERIN"
"374","Feature0540",NA,"C20 H30 N2 O8",426.2003,NA,NA,"Feature0540",20,30,8,2,0,0,1.5,0.4,-0.4,71.7,7,-1,-0.3,0.0714285714285714,-3,"Protein",5094754.51599552,3563958.78798036,0.699534938688593,-0.515531979435902,0.00930385403482872,0.168369745598029,"Downregulated","ERIN"
"375","Feature0536",NA,"C13 H24 N2 O9",352.14823,NA,NA,"Feature0536",13,24,9,2,0,0,1.84615384615385,0.692307692307692,0,60.3,3,-6,-4,-0.538461538461538,-8,"Amino Sugar",5252073.05089418,2375930.86161887,0.4523796296425,-1.14439412770685,0.0436972566070266,0.223270641767664,"Downregulated","ERIN"
"376","Feature0535","threonylphenylalanine","C13 H18 N2 O4",266.12671,"Metabolic pathways;Biosynthesis of cofactors;Other",NA,"threonylphenylalanine-peak2",13,18,4,2,0,0,1.38461538461538,0.307692307692308,-0.307692307692307,69.0692307692308,6,2,0,0.222222222222222,0,"Phenol",3553721.9928248,6488342.32096232,1.82578781741023,0.868519113319512,0.0450349819418204,0.223270641767664,"Upregulated","ERIN"
"377","Feature0522",NA,"C22 H32 N4 O5",432.23734,NA,NA,"Feature0522",22,32,5,4,0,0,1.45454545454545,0.227272727272727,-0.454545454545454,73.2545454545454,9,4,0,0.161290322580645,0,"Phenol",74845.239768918,110080.630107489,1.47077663786446,0.556578165754497,0.0475493947048781,0.223270641767664,"Upregulated","ERIN"
"378","Feature0519","(2R)-2-{[(2R)-2-{[(2S,3R,4R,5S,6R)-3-Acetamido-2,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-4-yl]oxy}propanoyl]amino}propanoic acid","C14 H24 N2 O9",364.14823,NA,NA,"(2R)-2-{[(2R)-2-{[(2S,3R,4R,5S,6R)-3-Acetamido-2,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-4-yl]oxy}propanoyl]amino}propanoic acid",14,24,9,2,0,0,1.71428571428571,0.642857142857143,0,60.3,4,-5,-2.33333333333333,-0.333333333333333,-7,"Amino Sugar",10910470.8690586,8189314.06072775,0.750592175077622,-0.413898844677866,0.0362390052028967,0.213136368965539,"Downregulated","ERIN"
"379","Feature0517","1-Linoleoyl-2-Hydroxy-sn-glycero-3-PC","C26 H50 N O7 P",519.33266,NA,NA,"1-Linoleoyl-2-Hydroxy-sn-glycero-3-PC",26,50,7,1,0,1,1.92307692307692,0.269230769230769,-1.46153846153846,101.953846153846,3,-4,-0.352941176470588,-0.121951219512195,-6,"Lipid",494556.287955654,753340.448812269,1.52326533330786,0.607167262709318,0.0421122578530688,0.223270641767664,"Upregulated","ERIN"
"380","Feature0516",NA,"C12 H22 N2 O9",338.1325,NA,NA,"Feature0516",12,22,9,2,0,0,1.83333333333333,0.75,0.166666666666667,55.55,3,-6,-8,-0.636363636363636,-8,"Carbohydrate",5507846.8048586,2056419.56753836,0.373361794617152,-1.42135378793484,0.0350393552809677,0.210926113897992,"Downregulated","ERIN"
"381","Feature0514",NA,"C12 H17 N3 O7",315.10673,NA,NA,"Feature0514",12,17,7,3,0,0,1.41666666666667,0.583333333333333,0.5,46.05,6,-1,-2,-0.0909090909090909,-4,"Phenol",1599886.56334768,173614.637422953,0.108516842006394,-3.20400912601052,0.00747410598418655,0.167373908436015,"Downregulated","ERIN"
"382","Feature0512","4-Hydroxyprolyllysine","C11 H21 N3 O4",259.15322,NA,NA,"4-Hydroxyprolyllysine-peak1",11,21,4,3,0,0,1.90909090909091,0.363636363636364,-0.363636363636363,70.6636363636364,3,-1,-1,-0.333333333333333,-4,"Protein",4909553.46381184,8437948.84082986,1.71867948949445,0.781300526764898,0.00784547251561498,0.167373908436015,"Upregulated","ERIN"
"383","Feature0503","N-Acetylvanilalanine","C12 H15 N O5",253.09509,NA,NA,"N-Acetylvanilalanine-peak2",12,15,5,1,0,0,1.25,0.416666666666667,-0.166666666666667,65.05,6,1,0,0.294117647058824,0,"Phenol",7861724.54903757,4718409.61976016,0.600174884063801,-0.736545148151693,0.00884051390802295,0.168119603471216,"Downregulated","ERIN"
"384","Feature0502","gepefrine","C9 H13 N O",151.09965,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of alkaloids derived from shikimate pathway;Tyrosine metabolism;Other",NA,"gepefrine",9,13,1,1,0,0,1.44444444444444,0.111111111111111,-0.888888888888889,85.6333333333333,4,3,0.285714285714286,0.333333333333333,2,"Unsaturated HC",201254.474463641,344226.843956483,1.71040591705538,0.774338749103977,0.0220590128881989,0.196430257623485,"Upregulated","ERIN"
"385","Feature0490","1-Deoxynojirimycin","C6 H13 N O4",163.08449,"Biosynthesis of secondary metabolites;Other","Superpathway of butirocin biosynthesis;Superpathway of linamarin and lotaustralin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis","1-Deoxynojirimycin",6,13,4,1,0,0,2.16666666666667,0.666666666666667,-0.333333333333333,69.8,1,-3,-4,-0.666666666666667,-4,"Amino Sugar",4760617.04014335,15655307.4641663,3.2885038498486,1.71743135923516,0.00524025433191122,0.146306492695968,"Upregulated","ERIN"
"386","Feature0488",NA,"C15 H29 N3 O4",315.21588,NA,NA,"Feature0488",15,29,4,3,0,0,1.93333333333333,0.266666666666667,-0.8,83.1,3,-1,-0.5,-0.2,-4,"Lipid",1587830.11927353,3647919.96313575,2.29742459149519,1.2000175086258,0.0375578575781772,0.217518950560408,"Upregulated","ERIN"
"387","Feature0487","2,3,4,5,6-Pentahydroxy-N-(2-hydroxyethyl)hexanamide","C8 H17 N O7",239.10053,"Metabolic pathways;Biosynthesis of cofactors;Other",NA,"2,3,4,5,6-Pentahydroxy-N-(2-hydroxyethyl)hexanamide",8,17,7,1,0,0,2.125,0.875,0,60.3,1,-6,-Inf,-1,-7,"Carbohydrate",176853.393132725,299838.453471391,1.69540684608956,0.761631517848066,0.0181748252087193,0.190597808713272,"Upregulated","ERIN"
"388","Feature0486","ser-asn","C7 H13 N3 O5",219.08553,"Biosynthesis of secondary metabolites;Other",NA,"ser-asn",7,13,5,3,0,0,1.85714285714286,0.714285714285714,0.857142857142857,35.8714285714286,3,-2,5,-1.66666666666667,-5,"Carbohydrate",1883606.59645186,2822970.61188618,1.49870499349694,0.583716429780482,0.00045348452090399,0.0806011714250297,"Upregulated","ERIN"
"389","Feature0474",NA,"C21 H32 N2 O8",440.21604,NA,NA,"Feature0474",21,32,8,2,0,0,1.52380952380952,0.380952380952381,-0.476190476190476,73.8714285714286,7,-1,-0.272727272727273,0.0666666666666667,-3,"Protein",6650038.83982424,4690413.63526919,0.705321239205448,-0.503647610917489,5.73936564128434e-06,0.00643956824952103,"Downregulated","ERIN"
"390","Feature0465","asn-val","C9 H17 N3 O4",231.12192,NA,NA,"asn-val-peak2",9,17,4,3,0,0,1.88888888888889,0.444444444444444,0,60.3,3,-1,-2,-0.5,-4,"Protein",1673348.19833275,1230378.48825232,0.735279417325223,-0.443635494754659,0.0283865604246305,0.204804024859825,"Downregulated","ERIN"
