FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,O,NA,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,gap_status,control_means,treatment_means,log2FC,pval,pval.adj,Comment,isolate
Feature0305,3-hydroxy-3-methylpentanedioic acid,C6 H10 O5,162.05286,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,3-hydroxy-3-methylpentanedioic acid,6,10,5,0,0,0,0,0,0,1.666666667,0.833333333,0,60.3,2,-3,-3,-0.142857143,-3,Carbohydrate,Missing ions,29.16685877,25.31435951,-3.852499259,9.53E-13,4.68E-12,Downregulated,1154
Feature0296,"3,4-Dihydroxyphenylpropionic acid",C9 H10 O4,164.04739,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other","3,4-Dihydroxyphenylpropionic acid-peak2",9,10,4,0,0,0,0,0,0,1.111111111,0.444444444,-0.222222222,66.63333333,5,1,0.2,0.428571429,1,Phenol,Missing ions,20.92229253,21.77585972,0.853567191,1.36E-04,2.40E-04,Upregulated,1154
Feature0228,D-(+)-Glucose isomer,C6 H12 O6,197.08998,NA,D-(+)-Glucose isomer,6,12,6,0,0,0,0,0,0,2,1,0,60.3,1,-5,#NAME?,-0.666666667,-5,Carbohydrate,Missing ions,25.68384699,23.97859395,-1.705253041,6.31E-09,1.74E-08,Downregulated,1154
Feature0135,N-(3-Carboxypropanoyl)-5-hydroxynorvaline,C9 H15 N O6,233.08993,NA,N-(3-Carboxypropanoyl)-5-hydroxynorvaline,9,15,6,0,0,1,0,0,0,1.666666667,0.666666667,0,60.3,3,-3,-2,-0.2,-4,AminoSugar,No gap,27.26842364,23.98412204,-3.2843016,8.62E-12,3.44E-11,Downregulated,1154
Feature0408,"[Similar to: 7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione]",C11 H14 N4 O2,234.11165,NA,"[Similar to: 7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione]-peak1",11,14,2,0,0,4,0,0,0,1.272727273,0.181818182,0.181818182,55.11818182,7,5,0.2,0.333333333,1,Phenol,No gap,25.97528559,21.13031005,-4.844975539,1.48E-06,3.17E-06,Downregulated,1154
Feature0217,Diacetylene glycol,C6 H6 O2,110.03673,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Diacetylene glycol,6,6,2,0,0,0,0,0,0,1,0.333333333,-0.333333333,69.8,4,2,0.5,0.6,2,Phenol,No gap,26.74511344,21.69644843,-5.048665012,7.06E-10,2.20E-09,Downregulated,1154
Feature0419,"[Similar to: 5-[4-Bromo-3-(trifluoromethyl)anilino]-3,3-dimethyl-5-oxopentanoic acid; ΔMass: -90.9560 Da]",C6 H11 N8 O4 P,290.06273,NA,"[Similar to: 5-[4-Bromo-3-(trifluoromethyl)anilino]-3,3-dimethyl-5-oxopentanoic acid; ΔMass: -90.9560 Da]",6,11,4,0,0,8,0,1,0,1.833333333,0.666666667,2.666666667,-15.7,6,2,1,1,-7,AminoSugar,No gap,27.15176585,22.995914,-4.155851846,3.80E-09,1.08E-08,Downregulated,1154
Feature0368,[Similar to: Muramic acid; ΔMass: 144.0422 Da],C16 H21 N5 O7,395.14274,NA,[Similar to: Muramic acid; ΔMass: 144.0422 Da],16,21,7,0,0,5,0,0,0,1.3125,0.4375,0.5,46.05,9,2,-0.75,0.066666667,-3,Phenol,No gap,27.25030641,23.34271353,-3.907592882,1.52E-11,5.99E-11,Downregulated,1154
Feature0550,NA,C23 H38 O5,354.27704,NA,Feature0550,23,38,5,0,0,0,0,0,0,1.652173913,0.217391304,-1.217391304,94.99565217,5,0,0,0.12195122,0,Lipid,No gap,21.59930289,27.90735316,6.308050269,4.04E-16,4.04E-15,Upregulated,1154
Feature0486,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",C20 H34 O3,322.25075,Metabolic pathways;Biosynthesis of secondary metabolites;Other,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",20,34,3,0,0,0,0,0,0,1.7,0.15,-1.4,100.2,4,1,0.058823529,0.135135135,1,Lipid,No gap,20.87138544,21.67348441,0.802098968,0.02462491,0.03217031,Upregulated,1154
Feature0385,[Similar to: Irgarol 1051; ΔMass: -56.0639 Da],C6 H15 N O4 S,197.07222,NA,[Similar to: Irgarol 1051; ΔMass: -56.0639 Da],6,15,4,0,0,1,0,0,1,2.5,0.666666667,-0.333333333,69.8,0,-4,#NAME?,-2,-6,Other,No gap,20.55224809,26.64414934,6.091901253,7.38E-20,1.62E-18,Upregulated,1154
Feature0322,"2-[9-(Hydroxyimino)-3,6-diazatricyclo[4.3.1.1~3,8~]undec-1-yl]ethyl acetate",C13 H21 N3 O3,267.15832,NA,"2-[9-(Hydroxyimino)-3,6-diazatricyclo[4.3.1.1~3,8~]undec-1-yl]ethyl acetate",13,21,3,0,0,3,0,0,0,1.615384615,0.230769231,-0.461538462,73.45384615,5,2,-0.142857143,0.058823529,-1,Lipid,No gap,19.44714306,25.72949513,6.282352071,1.01E-14,7.42E-14,Upregulated,1154
Feature0159,Linoleamide,C18 H33 N O,279.25625,NA,Linoleamide,18,33,1,0,0,1,0,0,0,1.833333333,0.055555556,-1.555555556,104.6333333,3,2,0.0625,0.090909091,1,Lipid,No gap,23.62523093,24.84427573,1.219044803,0.013397342,0.018329696,Upregulated,1154
Feature0046,NA,NA,318.21715,NA,Feature0046,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,22.28822747,25.21305026,2.92482279,5.23E-10,1.66E-09,Upregulated,1154
Feature0021,Sorbic acid,C6 H8 O2,112.05238,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Sorbic acid,6,8,2,0,0,0,0,0,0,1.333333333,0.333333333,-0.666666667,79.3,3,1,0.25,0.4,1,Phenol,No gap,21.19449149,23.00182155,1.807330061,8.33E-04,0.001339016,Upregulated,1154
Feature0216,"Diethyl 1-[4,6-diamino-2-(methylsulfanyl)-5-pyrimidinyl]-1,2-hydrazinedicarboxylate",C11 H18 N6 O4 S,330.10982,NA,"Diethyl 1-[4,6-diamino-2-(methylsulfanyl)-5-pyrimidinyl]-1,2-hydrazinedicarboxylate",11,18,4,0,0,6,0,0,1,1.636363636,0.363636364,0.909090909,34.39090909,6,2,#NAME?,-1.5,-5,Protein,No gap,19.86714431,25.22909908,5.361954768,2.21E-12,9.97E-12,Upregulated,1154
Feature0392,[Similar to: D-Raffinose],C18 H32 O16,526.15105,NA,[Similar to: D-Raffinose]-peak1,18,32,16,0,0,0,0,0,0,1.777777778,0.888888889,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,No gap,27.24987856,23.42941296,-3.820465601,1.40E-08,3.66E-08,Downregulated,1154
Feature0160,Linamarin,C10 H17 N O6,247.10556,Metabolic pathways;Biosynthesis of secondary metabolites;Cyanoamino acid metabolism,Linamarin,10,17,6,0,0,1,0,0,0,1.7,0.6,-0.2,66,3,-3,-1.333333333,-0.166666667,-4,AminoSugar,No gap,26.07356621,23.1817354,-2.891830808,5.06E-08,1.25E-07,Downregulated,1154
Feature0191,Indole-3-acetic acid,C10 H9 N O2,175.06333,Metabolic pathways;Other,Indole-3-acetic acid,10,9,2,0,0,1,0,0,0,0.9,0.2,-0.2,66,7,5,0.571428571,0.625,4,Phenol,No gap,22.22509628,25.04894799,2.823851701,1.00E-04,1.80E-04,Upregulated,1154
Feature0032,NA,NA,194.05553,NA,Feature0032,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,20.34771046,26.1760457,5.828335238,6.35E-17,7.59E-16,Upregulated,1154
Feature0024,NA,NA,257.08995,NA,Feature0024,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,22.82305857,24.64216883,1.819110258,5.24E-14,3.10E-13,Upregulated,1154
Feature0431,"[Similar to: 4-[(7R,11S,14S,16R)-14-[(4-methoxy-6-methyl-5-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}oxan-2-yl)oxy]-7,11-dimethyl-2-oxapentacyclo[8.8.0.0Âa,Âl.0Âl,â·.0ÂaÂa,Âaâ¶]octadec-5-en-6-yl]-2,5-dihydrofuran-2-one; ΔMass: -155.1501 Da]",C25 H41 N5 O17,683.24858,NA,"[Similar to: 4-[(7R,11S,14S,16R)-14-[(4-methoxy-6-methyl-5-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}oxan-2-yl)oxy]-7,11-dimethyl-2-oxapentacyclo[8.8.0.0Âa,Âl.0Âl,â·.0ÂaÂa,Âaâ¶]octadec-5-en-6-yl]-2,5-dihydrofuran-2-one; ΔMass: -155.1501 Da]-peak1",25,41,17,0,0,5,0,0,0,1.64,0.68,0.32,51.18,8,-9,-4.666666667,-0.47826087,-14,AminoSugar,No gap,26.75193405,21.771541,-4.980393044,1.14E-15,1.03E-14,Downregulated,1154
Feature0386,[Similar to: Hypoxanthine],C5 H4 N4 O,136.03851,Metabolic pathways;Other,[Similar to: Hypoxanthine],5,4,1,0,0,4,0,0,0,0.8,0.2,2,3.3,6,5,Inf,3,1,CondensedHC,No gap,27.6475415,24.28311268,-3.364428814,4.89E-05,8.99E-05,Downregulated,1154
Feature0291,3696,C10 H14 O2,166.09939,Metabolic pathways;Biosynthesis of secondary metabolites;Other,3696,10,14,2,0,0,0,0,0,0,1.4,0.2,-1,88.8,4,2,0.25,0.333333333,2,Phenol,No gap,22.52416935,22.99116888,0.46699953,0.004320918,0.006320492,Upregulated,1154
Feature0161,Levulinic acid,C5 H8 O3,116.04733,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Other,Levulinic acid,5,8,3,0,0,0,0,0,0,1.6,0.6,-0.4,71.7,2,-1,-0.5,0.142857143,-1,AminoSugar,No gap,23.6209646,26.15198164,2.531017034,3.42E-09,9.86E-09,Upregulated,1154
Feature0113,NP-003553,C20 H34 O4,338.24574,Metabolic pathways;Biosynthesis of secondary metabolites;Other,NP-003553,20,34,4,0,0,0,0,0,0,1.7,0.2,-1.3,97.35,4,0,0,0.111111111,0,Lipid,No gap,22.13276777,22.70136524,0.568597477,0.004489752,0.006550036,Upregulated,1154
Feature0098,O-Ethylthreonine,C6 H13 N O3,147.08956,Biosynthesis of secondary metabolites;Cyanoamino acid metabolism,O-Ethylthreonine,6,13,3,0,0,1,0,0,0,2.166666667,0.5,-0.666666667,79.3,1,-2,-1.5,-0.428571429,-3,Protein,No gap,25.571777,21.8484632,-3.723313791,4.64E-07,1.04E-06,Downregulated,1154
Feature0096,"Octahydro-1,6,7,8-indolizinetetrol",C8 H15 N O4,189.10014,NA,"Octahydro-1,6,7,8-indolizinetetrol",8,15,4,0,0,1,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,No gap,20.61244488,24.95628321,4.343838329,8.72E-09,2.32E-08,Upregulated,1154
Feature0209,DL-Tryptophan,C11 H12 N2 O2,204.08987,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Other",DL-Tryptophan,11,12,2,0,0,2,0,0,0,1.090909091,0.181818182,-0.181818182,65.48181818,7,5,0.428571429,0.5,3,Phenol,Missing ions,27.20881884,28.2022304,0.993411562,2.24E-07,5.18E-07,Upregulated,1154
Feature0228,D-(+)-Glucose isomer,C6 H12 O6,197.08998,NA,D-(+)-Glucose isomer,6,12,6,0,0,0,0,0,0,2,1,0,60.3,1,-5,#NAME?,-0.666666667,-5,Carbohydrate,No gap,25.68384699,23.97859395,-1.705253041,6.31E-09,1.74E-08,Downregulated,1154
Feature0034,NA,NA,188.06609,NA,Feature0034,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,No gap,19.6661858,26.58018075,6.913994958,1.07E-24,5.88E-23,Upregulated,1154
Feature0280,"4,5-Dideoxypentonic acid",C5 H10 O4,134.05785,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,"4,5-Dideoxypentonic acid",5,10,4,0,0,0,0,0,0,2,0.8,-0.4,71.7,1,-3,-3,-0.333333333,-3,Carbohydrate,No gap,23.41736021,26.95938747,3.542027259,1.47E-14,1.02E-13,Upregulated,1154
Feature0206,Ergocalciferol,C28 H44 O,378.32869,NA,Ergocalciferol,28,44,1,0,0,0,0,0,0,1.571428571,0.035714286,-1.5,103.05,7,6,0.222222222,0.236363636,6,Lipid,No gap,21.48984277,24.62132904,3.131486263,0.001141236,0.001798509,Upregulated,1154
Feature0215,Dipropylene glycol dimethyl ether,C8 H18 O3,162.12559,NA,Dipropylene glycol dimethyl ether,8,18,3,0,0,0,0,0,0,2.25,0.375,-1.5,103.05,0,-3,-0.6,-0.230769231,-3,Protein,Missing ions,26.78835377,27.35731791,0.568964133,4.25E-04,7.08E-04,Upregulated,1154
Feature0356,[Similar to: NP-013538; ΔMass: 86.0004 Da],C15 H18 O11,374.08493,NA,[Similar to: NP-013538; ΔMass: 86.0004 Da],15,18,11,0,0,0,0,0,0,1.2,0.733333333,0.266666667,52.7,7,-4,-1,0.157894737,-4,Other,No gap,23.03173435,20.23946004,-2.792274311,0.001683727,0.002579526,Downregulated,1154
Feature0471,"[Similar to: (2S,4R,5S,6S,7R)-5,6,12,14-tetrahydroxy-4-(hydroxymethyl)-13-methoxy-3,8-dioxatricyclo[8.4.0.0Â?,â·]tetradeca-1(14),10,12-trien-9-one; ΔMass: 306.0929 Da]",C22 H30 N6 O16,634.17235,NA,"[Similar to: (2S,4R,5S,6S,7R)-5,6,12,14-tetrahydroxy-4-(hydroxymethyl)-13-methoxy-3,8-dioxatricyclo[8.4.0.0Â?,â·]tetradeca-1(14),10,12-trien-9-one; ΔMass: 306.0929 Da]",22,30,16,0,0,6,0,0,0,1.363636364,0.727272727,0.909090909,34.39090909,11,-5,#NAME?,-0.375,-11,Other,No gap,28.20409981,21.42452475,-6.779575062,9.60E-11,3.43E-10,Downregulated,1154
Feature0418,"[Similar to: 5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one]",C6 H8 O4,144.04224,Microbial metabolism in diverse environments;Other,"[Similar to: 5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one]-peak2",6,8,4,0,0,0,0,0,0,1.333333333,0.666666667,0,60.3,3,-1,-0.5,0.25,-1,Other,Missing ions,27.21254509,23.19130293,-4.021242153,2.21E-15,1.90E-14,Downregulated,1154
Feature0550,NA,C23 H38 O5,354.27704,NA,Feature0550,23,38,5,0,0,0,0,0,0,1.652173913,0.217391304,-1.217391304,94.99565217,5,0,0,0.12195122,0,Lipid,Full gap,21.59930289,25.55258003,3.953277135,3.68E-06,8.27E-06,Upregulated,1177
Feature0548,NA,C14 H10 F N O2,243.07186,NA,Feature0548,14,10,2,0,1,1,0,0,0,0.714285714,0.142857143,-0.214285714,66.40714286,10.5,8.5,0.681818182,0.708333333,7.5,CondensedHC,Full gap,19.664149,28.36030421,8.696155205,2.93E-13,2.15E-12,Upregulated,1177
Feature0547,NA,C8 H15 N O4,189.10013,NA,Feature0547,8,15,4,0,0,1,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,Full gap,21.13139977,22.02654595,0.895146178,0.015701973,0.022315465,Upregulated,1177
Feature0546,NA,C19 H22 Cl2 N6 O,420.12438,NA,Feature0546,20,22,1,0,0,6,2,0,0,1.1,0.05,-0.1,63.15,13,12,0.461538462,0.481481481,6,UnsaturatedHC,Full gap,28.90455349,19.60374137,-9.300812114,5.56E-16,6.95E-15,Downregulated,1177
Feature0544,NA,C14 H10 F N O2,221.08991,Metabolic pathways;ABC transporters;Other,Feature0544,14,10,2,0,1,1,0,0,0,0.714285714,0.142857143,-0.214285714,66.40714286,10.5,8.5,0.681818182,0.708333333,7.5,CondensedHC,Full gap,20.96475145,26.5390523,5.574300852,1.28E-10,5.60E-10,Upregulated,1177
Feature0543,NA,C5 H14 N O6 P,215.05586,Metabolic pathways;Other,Feature0543,5,14,6,0,0,1,0,1,0,2.8,1.2,-0.8,83.1,0,-6,2.666666667,#NAME?,-8,Other,Full gap,22.29831879,25.89807043,3.599751643,7.05E-11,3.23E-10,Upregulated,1177
Feature0542,NA,C23 H38 O5,376.259,NA,Feature0542,23,38,5,0,0,0,0,0,0,1.652173913,0.217391304,-1.217391304,94.99565217,5,0,0,0.12195122,0,Lipid,Full gap,20.62265808,23.70546595,3.082807871,1.15E-04,2.12E-04,Upregulated,1177
Feature0541,NA,C14 H10 F N O2,243.07186,NA,Feature0541,14,10,2,0,1,1,0,0,0,0.714285714,0.142857143,-0.214285714,66.40714286,10.5,8.5,0.681818182,0.708333333,7.5,CondensedHC,Full gap,19.3177337,27.47060536,8.15287166,6.38E-18,1.21E-16,Upregulated,1177
Feature0539,NA,C4 H2 O8 S2,241.91814,NA,Feature0539,4,2,8,0,0,0,0,0,2,0.5,2,4.5,-67.95,4,-4,1,1,-6,Other,Full gap,26.33901528,26.87531328,0.536298,2.88E-10,1.17E-09,Upregulated,1177
Feature0538,NA,C10 H19 N O8,281.11106,NA,Feature0538,10,19,8,0,0,1,0,0,0,1.9,0.8,0,60.3,2,-6,-7,-0.6,-7,Carbohydrate,Full gap,25.60366154,24.5907587,-1.012902844,1.62E-04,2.92E-04,Downregulated,1177
Feature0537,NA,C12 H12 N2 O S,232.07112,NA,Feature0537,12,12,1,0,0,2,0,0,1,1,0.083333333,-0.166666667,65.05,8,7,0.5,0.529411765,4,UnsaturatedHC,Full gap,26.26410567,26.75254068,0.488435002,0.003273177,0.005085444,Upregulated,1177
Feature0535,NA,C23 H40 N2 O3,370.31962,NA,Feature0535,23,40,3,0,0,2,0,0,0,1.739130435,0.130434783,-1.217391304,94.99565217,5,2,0,0.076923077,0,Lipid,Full gap,26.38135673,26.88933102,0.507974287,1.08E-04,2.00E-04,Upregulated,1177
Feature0534,NA,C19 H20 N4 O2,336.16458,NA,Feature0534,19,20,2,0,0,4,0,0,0,1.052631579,0.105263158,-0.210526316,66.3,12,10,0.461538462,0.5,6,UnsaturatedHC,Full gap,25.0938037,26.19194451,1.098140801,1.84E-13,1.41E-12,Upregulated,1177
Feature0533,NA,C2 H3 P S,89.96937,NA,Feature0533,2,3,0,0,0,0,0,1,1,1.5,0,-3,145.8,2,2,NA,NA,0,Lipid,Full gap,25.88303453,26.39321768,0.510183154,7.58E-06,1.62E-05,Upregulated,1177
Feature0531,NA,C16 H29 N O13,443.16395,NA,Feature0531,16,29,13,0,0,1,0,0,0,1.8125,0.8125,0,60.3,3,-10,-5.5,-0.529411765,-11,Carbohydrate,Full gap,27.65187865,20.19281268,-7.459065977,1.99E-23,1.62E-21,Downregulated,1177
Feature0530,NA,NA,101.96297,NA,Feature0530,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,Full gap,25.82299934,25.24327367,-0.579725672,0.003228822,0.005030743,Downregulated,1177
Feature0529,NA,C18 H25 N5 O10,471.15896,NA,Feature0529,18,25,10,0,0,5,0,0,0,1.388888889,0.555555556,0.555555556,44.46666667,9,-1,-2,-0.125,-6,Phenol,Full gap,26.45388979,22.3809484,-4.072941395,1.51E-19,4.16E-18,Downregulated,1177
Feature0527,NA,C18 H11 F3 N2,312.08214,NA,Feature0527,18,11,0,0,3,2,0,0,0,0.611111111,0,-0.277777778,68.21666667,14.5,14.5,0.78125,0.78125,12.5,CondensedHC,Full gap,25.5676573,20.8619092,-4.705748097,3.54E-09,1.16E-08,Downregulated,1177
Feature0526,NA,C20 H32 N6 O3,404.25385,NA,Feature0526,20,32,3,0,0,6,0,0,0,1.6,0.15,-0.4,71.7,8,5,-0.090909091,0.04,-1,Lipid,Full gap,21.01014215,27.59678605,6.586643901,9.95E-14,7.82E-13,Upregulated,1177
Feature0524,NA,C10 H7 Cl N4,218.04022,NA,Feature0524,11,7,0,0,0,4,1,0,0,0.636363636,0,0.454545455,47.34545455,10.5,10.5,0.928571429,0.928571429,6.5,CondensedHC,Full gap,25.99665216,22.34892739,-3.647724772,2.33E-10,9.77E-10,Downregulated,1177
Feature0523,NA,C9 H9 N O4,179.07955,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Feature0523,9,9,4,0,0,1,0,0,0,1,0.444444444,0.222222222,53.96666667,6,2,0.25,0.5,1,Phenol,Full gap,25.75472529,23.30845141,-2.446273878,6.02E-07,1.48E-06,Downregulated,1177
Feature0522,NA,C19 H20 N4 O2,318.1539,NA,Feature0522,19,20,2,0,0,4,0,0,0,1.052631579,0.105263158,-0.210526316,66.3,12,10,0.461538462,0.5,6,UnsaturatedHC,Full gap,23.69495067,25.90245013,2.207499464,4.89E-13,3.54E-12,Upregulated,1177
Feature0521,NA,C11 H11 N3 O S,233.0664,NA,Feature0521,11,11,1,0,0,3,0,0,1,1,0.090909091,0.181818182,55.11818182,8,7,0.5,0.538461538,3,UnsaturatedHC,Full gap,24.23228112,25.22202727,0.98974615,9.59E-06,2.00E-05,Upregulated,1177
Feature0520,NA,C9 H11 N O3,181.07154,NA,Feature0520,9,11,3,0,0,1,0,0,0,1.222222222,0.333333333,-0.222222222,66.63333333,5,2,0.2,0.384615385,1,Phenol,Full gap,21.83167325,25.29486843,3.463195184,1.19E-06,2.81E-06,Upregulated,1177
Feature0519,NA,C22 H23 N3 O5,431.14036,NA,Feature0519,22,23,5,0,0,3,0,0,0,1.045454545,0.227272727,-0.181818182,65.48181818,13,8,0.357142857,0.454545455,5,Phenol,Full gap,28.32808459,19.99252635,-8.335558239,3.49E-21,1.37E-19,Downregulated,1177
Feature0517,NA,C11 H21 N O8 S,327.09887,Other,Feature0517,11,21,8,0,0,1,0,0,1,1.909090909,0.727272727,0,60.3,2,-6,-8,-0.8,-8,Carbohydrate,Full gap,25.64826104,22.05824689,-3.59001415,7.27E-10,2.72E-09,Downregulated,1177
Feature0515,NA,C12 H15 N3 S,233.10278,NA,Feature0515,12,15,0,0,0,3,0,0,1,1.25,0,-0.333333333,69.8,7,7,0.375,0.375,3,UnsaturatedHC,Full gap,19.97240252,25.74915464,5.776752125,4.29E-11,2.05E-10,Upregulated,1177
Feature0513,NA,NA,257.89211,NA,Feature0513,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,Full gap,24.46149347,25.03318252,0.57168905,1.41E-05,2.87E-05,Upregulated,1177
Feature0512,NA,C18 H34 N2 O12,470.2113,NA,Feature0512,18,34,12,0,0,2,0,0,0,1.888888889,0.666666667,-0.222222222,66.63333333,3,-9,-2.75,-0.5,-11,AminoSugar,Full gap,26.34537718,22.06688382,-4.278493363,1.05E-07,2.80E-07,Downregulated,1177
Feature0511,NA,C3 H2 N4 O18 S2,445.88051,NA,Feature0511,3,2,18,0,0,4,0,0,2,0.666666667,6,16.66666667,-414.7,5,-13,0.904761905,0.833333333,-19,Other,Full gap,25.00570505,25.49215917,0.486454117,2.64E-07,6.64E-07,Upregulated,1177
Feature0509,NA,C6 H5 O13 P3,377.89309,NA,Feature0509,6,5,13,0,0,0,0,3,0,0.833333333,2.166666667,1,31.8,6,-7,1,1,-10,Other,Full gap,24.70588655,25.22428618,0.518399624,1.29E-07,3.41E-07,Upregulated,1177
Feature0508,NA,C16 H28 N2 O13,456.15919,NA,Feature0508,16,28,13,0,0,2,0,0,0,1.75,0.8125,0.25,53.175,4,-9,-11,-0.6,-11,Carbohydrate,Full gap,27.72619203,19.62049616,-8.105695863,1.29E-30,7.10E-28,Downregulated,1177
Feature0507,NA,C10 H17 N7 O8,363.11421,NA,Feature0507,10,17,8,0,0,7,0,0,0,1.7,0.8,2,3.3,6,-2,1.8,5,-9,Carbohydrate,Full gap,25.66623807,22.84450251,-2.821735567,3.07E-09,1.02E-08,Downregulated,1177
Feature0506,NA,C22 H39 N O17,589.22211,NA,Feature0506,22,39,17,0,0,1,0,0,0,1.772727273,0.772727273,-0.090909091,62.89090909,4,-13,-3.5,-0.44,-14,Carbohydrate,Full gap,27.56877757,20.59420717,-6.974570398,1.60E-24,2.92E-22,Downregulated,1177
Feature0501,NA,C10 H10 N2 O2,190.06944,NA,Feature0501,10,10,2,0,0,2,0,0,0,1,0.2,0,60.3,7,5,0.5,0.571428571,3,Phenol,Full gap,23.44547494,24.9044352,1.458960259,2.15E-11,1.11E-10,Upregulated,1177
Feature0500,NA,C11 H18 N3 O6 P S,351.06551,NA,Feature0500,11,18,6,0,0,3,0,1,1,1.636363636,0.545454545,0,60.3,5,-1,#NAME?,-1,-6,Protein,Full gap,21.65818466,25.5657706,3.907585931,4.45E-05,8.68E-05,Upregulated,1177
Feature0499,NA,C9 H9 N2 O6 P3 S4,461.85452,NA,Feature0499,9,9,6,0,0,2,0,3,4,1,0.666666667,0.222222222,53.96666667,8,2,1.166666667,1.333333333,-7,Other,Full gap,24.00530423,24.60621154,0.60090731,1.25E-06,2.93E-06,Upregulated,1177
Feature0498,NA,C4 H N4 O7 P3,309.90566,NA,Feature0498,4,1,7,0,0,4,0,3,0,0.25,1.75,2.5,-10.95,8,1,0.6,0.384615385,-6,Other,Full gap,24.1211544,24.79018574,0.669031347,1.26E-08,3.86E-08,Upregulated,1177
Feature0497,NA,C9 H8 O17 P2 S2,513.86803,NA,Feature0497,9,8,17,0,0,0,0,2,2,0.888888889,1.888888889,2.222222222,-3.033333333,7,-10,1.166666667,1.571428571,-14,Other,Full gap,24.30138473,24.94150375,0.640119025,4.42E-09,1.43E-08,Upregulated,1177
Feature0495,NA,NA,581.85559,NA,Feature0495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,Full gap,24.21698919,24.83484007,0.617850885,5.68E-08,1.58E-07,Upregulated,1177
Feature0492,NA,C6 H N6 O5 P3 S2,393.86699,NA,Feature0492,6,1,5,0,0,6,0,3,2,0.166666667,0.833333333,2.666666667,-15.7,11,6,0.5,0.333333333,-5,Other,Full gap,23.78781174,24.3375901,0.549778355,1.03E-05,2.15E-05,Upregulated,1177
Feature0491,NA,NA,121.9172,Microbial metabolism in diverse environments;Other,Feature0491,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,Full gap,23.6780403,24.11269453,0.434654226,0.004580459,0.006978539,Upregulated,1177
