Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 57_CTRL_1246.3,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 19_CTRL_1246.2,Area: 14_CTRL_1177.3,Area: 10_CTRL_1154.3,Area: 2_CTRL_CTRL.2,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 38_BOCU_1177.2,Gap Status: 14_CTRL_1177.3,Gap Status: 10_CTRL_1154.3,Gap Status: 2_CTRL_CTRL.2
FALSE,,7-Oxobenz[de]anthracene,NA,NA,C17 H10 O,No match,Invalid mass,No results,No results,15.07,230.07663,4.22,621199311.1,0,11,99.7,10,,,DDA for preferred ion,56250986.84,10293207.55,55283652.69,73132146.28,403547.7861,76296939.9,69380932.75,95941628.53,10452379.13,200471684.9,65163994.69,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",NA,NA,C11 H14 N4 O2,Full match,Full match,No results,Partial match,-0.06,234.11166,3.85,125781367.3,12,16,84,9.2,88.3,,DDA for preferred ion,83914073.04,1429952.516,100155914.9,270524.1683,138038.0513,2417243.059,769751.078,277253.7757,147306.33,183290.2322,99258117.73,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",NA,NA,C11 H14 N4 O2,Full match,Full match,No results,Partial match,-0.11,234.11165,3.924,132903439.7,12,16,83.5,9.2,87.8,,DDA for preferred ion,1456526.566,145164.3811,1610925.003,2152299.983,826212.4224,101302286,4207665.973,121978707.6,1203308.161,1174946.146,1210948.479,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"6a,7,8,12a-tetrahydroxy-3-methyl-1,2,3,4,5,6,6a,7,12,12a-decahydrotetraphene-1,12-dione",NA,NA,C19 H20 O6,No match,Invalid mass,No results,No results,63895.33,366.11403,1.304,45077488.47,0,5,96.3,9.8,,,DDA for preferred ion,809596.8503,18122288.27,824708.371,17570626.57,28891963.46,1000723.321,875192.0521,823981.0681,9809860.307,12788274.98,1091913.047,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"6-Methyl-3-(2-pyridyl)-1,2,4-triazin-5-ol",NA,NA,C9 H8 N4 O,No match,Invalid mass,No results,No results,-19.8,188.06609,1.262,219124708.8,0,18,74.1,46.6,64.1,,DDA for preferred ion,8556585.927,163737392.3,8703157.535,173987953.6,207235419,588484.7916,587121.2572,7047994.739,152063847,165614585.8,553116.8223,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"6-Methyl-3-(2-pyridyl)-1,2,4-triazin-5-ol",NA,NA,C9 H8 N4 O,No match,Invalid mass,No results,No results,-19.8,188.06609,1.393,49729943.07,0,2,76.2,8.8,,,DDA for preferred ion,3285824.034,22776345.59,3757097.675,16565844.96,22252346.57,222809.4673,416647.6172,3282822.882,25545221.97,49729943.07,195708.8534,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap
FALSE,,6-Aminocaproic acid,L-Leucine; L-Isoleucine; 6-Aminohexanoate,C00123; C00407; C02378,C6 H13 N O2,Full match,Full match,Partial match,Partial match,-0.29,131.09459,5.909,104087551.2,47,31,74,53.6,82.8,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",DDA for preferred ion,6113784.85,568248.6142,9068888.769,796995.4008,516867.2895,627512.626,621148.0519,10825103.69,226779.1158,311689.7035,646610.9003,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,6-Aminocaproic acid,L-Leucine; L-Isoleucine; 6-Aminohexanoate,C00123; C00407; C02378,C6 H13 N O2,Full match,Full match,Partial match,Partial match,-0.29,131.09459,1.41,58766324.61,47,4,81.1,50.7,81.9,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",DDA for preferred ion,242258.0982,389016.3848,162610.6526,582882.8946,83962.45875,228526.2219,263919.7707,221470.5957,838146.3346,753361.4082,234299.7896,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,Uridine; Pseudouridine,C00299; C02067,C11 H16 O5,No match,Invalid mass,No match,No match,70012.22,244.06955,4.305,362143585.1,6,8,96.7,9.8,96.8,Metabolic pathways;ABC transporters;Other,DDA for preferred ion,2133189.979,50652547.78,54173702.7,179747039.8,54871492.75,274109275.5,213829533.6,98633066.81,68739768.87,64897910.24,10103232.49,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,Uridine; Pseudouridine,C00299; C02067,C11 H16 O5,No match,Invalid mass,No results,No results,166382.12,266.0515,4.287,267525504.3,0,6,96.5,9.8,96.3,,DDA for preferred ion,30281968.72,48881099.7,36447659.37,128550267.1,37938948.61,205185444.7,159216502.1,6310809.102,46034291.17,44299471.99,140726222.8,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap
FALSE,,6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one,Uridine; Pseudouridine,C00299; C02067,C11 H16 O5,No match,Invalid mass,No results,No results,166382.13,266.0515,4.318,267525504.3,0,6,97.1,9.9,97.2,,DDA for preferred ion,1859891.42,1466663.741,36413155.47,128550267.1,675444.6345,205185444.7,7082625.961,70635844.65,46031141.92,1022460.279,3155122.922,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one","2,3-Dimethylmaleate; Methylitaconate; 2-Methyleneglutarate",C00922; C02295; C02930,C6 H8 O4,Full match,Full match,Partial match,Partial match,-0.07,144.04225,1.195,290004592.6,43,122,62.2,65.7,97.4,Microbial metabolism in diverse environments;Other,DDA for preferred ion,126912866.9,5336052.506,154313695.8,3746418.413,4527316.487,236391500,214686423.5,166793531.6,4164102.307,3847949.776,241513435.2,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one","2,3-Dimethylmaleate; Methylitaconate; 2-Methyleneglutarate",C00922; C02295; C02930,C6 H8 O4,Full match,Full match,Partial match,Partial match,-0.07,144.04225,1.41,119435728.5,43,75,69.6,67.8,95.2,Microbial metabolism in diverse environments;Other,DDA for preferred ion,44524730.14,1434242.577,47370376.19,2305108.806,1348652.595,119435728.5,81056083.03,47704818.02,1356273.212,968863.5412,68942492.03,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"5,6-dimethyl-4-oxo-4H-pyran-2-carboxylic acid",NA,NA,C8 H8 O4,No results,Invalid mass,No results,No results,-14.11,168.03989,5.954,80840933.72,0,11,93.8,9.7,,,DDA for preferred ion,176194.9656,4507594.261,195873.1281,38733953.88,2591197.153,146565.2422,281004.7915,347348.7238,41502504.12,5870825.154,133940.5318,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
FALSE,,4-Penten-1-amine,Piperidine,C01746,C5 H11 N,Full match,No results,No results,Full match,0.17,85.08916,3.848,115466454.9,17,0,,,,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",DDA for preferred ion,13421664.72,115466454.9,29520937.1,9580386.462,3660269.308,747609.9291,2576827.778,1707713.163,1720634.867,3654723.033,9538340.33,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,4-Penten-1-amine,Piperidine,C01746,C5 H11 N,Full match,No results,No results,Full match,0.15,85.08916,3.56,74790000.01,17,0,,,,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",DDA for preferred ion,3687552.744,74790000.01,11143449.92,1269808.527,1166196.045,844641.2243,238162.5156,548080.8976,165088.5016,112069.7091,2069871.991,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"4-Oxo-3,4-dihydroquinazoline-2-carbohydrazide",NA,NA,C9 H8 N4 O2,No match,Invalid mass,No results,No results,-18.61,204.06093,1.186,354243074.8,0,6,66.8,8.3,99.3,,DDA for preferred ion,8135913.432,230624956.5,6972846.632,236197632.1,289247390.7,9657242.196,9455056.478,8301507.265,166356961.7,233354188.5,8301184.91,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,4-methyl-5-(phenylthio)pyrimidin-2-amine,NA,NA,C11 H11 N3 S,No match,Invalid mass,No results,No match,19.06,217.0715,7.505,196398380.4,1,24,95.6,9.8,,,DDA for preferred ion,698344.0382,1135754.641,885273.548,15291777.4,919971.7898,711109.3166,471444.8775,923165.0376,16612520.83,983024.5318,430692.2572,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,19.62,3683488140,90,41,73.2,52.5,99,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,2921464881,1973903.471,2717200157,1195948.337,560250.8132,1114134.814,7610830.249,2962285072,2448625.87,992672.5103,1067934.423,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,19.375,1722669065,90,19,73.8,70.7,98.2,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,1660881001,986598.8568,1381738130,1001818.626,405459.3776,642616.104,2395047.185,1196825378,718816.6738,551197.3328,381221.5256,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,20.08,776945193.5,90,37,74.6,71.2,99,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,158170373.4,907801.3252,169033784.7,360123.7201,652634.2971,1095036.354,953685.52,414308335.1,612531.5078,379132.4258,646657.4985,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,17.238,545265193.1,90,50,73.8,70.7,99.2,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,151071230,932351.4341,194362075.4,926084.0047,970511.2755,983410.4417,1129410.49,165975016.6,1187382.352,760874.2979,780990.8372,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,18.894,255742378.2,90,83,75.7,55.8,98.6,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,255742378.2,512936.654,234090129.7,183665.4322,778924.7484,427105.4741,685235.2147,235255107.7,578959.1218,602218.9834,181193.2911,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,16.853,100777002.8,90,37,74.9,71.4,98.8,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,49599126.79,722135.1392,52063558.48,722816.1821,298166.1914,581292.9586,761656.7433,26687238.02,768835.4261,343719.387,326119.9709,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,17.982,91297153.65,90,36,75.3,71.8,96.7,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,8386706.939,748709.5741,10768116.74,818963.1941,629013.2915,1111150.202,803742.3172,16397633.83,743585.2959,394029.3574,453378.7849,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,4-Fluoro-α-pyrrolidinobutiophenone,NA,NA,C14 H18 F N O,No match,Invalid mass,No results,No match,20.07,235.14196,1.69,130652769.1,1,6,77.6,8.9,96.2,,DDA for preferred ion,3680554.756,10513890.45,3582039.338,11716775.94,86984907.77,3328989.907,3378399.91,4572218.075,6830937.565,8656114.514,2922497.028,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap
FALSE,,4-Fluoro-α-pyrrolidinobutiophenone,NA,NA,C14 H18 F N O,No match,Invalid mass,No results,No match,20.04,235.14195,1.456,102867619.7,1,3,77.7,8.9,96.6,,DDA for preferred ion,3129463.529,10180468.54,3270683.838,13299500.41,75565581.87,2981821.161,2409132.812,2187713.939,7130443.189,9399014.987,2605328.221,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap
FALSE,,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",100-1,C12405,C31 H34 O10,Not the top hit,Full match,No results,Partial match,0.3,566.21536,19.374,110492209.8,1,37,82.2,51.3,88.4,Biosynthesis of secondary metabolites;Other,DDA for preferred ion,105160726.8,891350.1291,83015571.69,407317.3966,407621.8227,415784.442,400326.5761,90133221.95,369625.0963,366439.8242,383254.7025,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-(4-methoxyphenyl)-6-pyridin-4-yl-1,3,5-triazin-2(3H)-one",NA,NA,C15 H12 N4 O2,No match,Invalid mass,No results,No results,78475.41,302.07668,10.872,196956969.2,0,12,99.6,10,,,DDA for preferred ion,179622.7637,127597.9654,130140.3396,150254.0275,125054.6108,220803.7228,134130.5116,126994.7221,140903.8366,359580.6148,163233.2927,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",Bursehernin,C21183,C22 H26 O7,No match,Invalid mass,No results,No match,-79633.78,370.14171,20.077,324863224.6,70,40,97.9,9.9,94.2,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various plant secondary metabolites,DDA for preferred ion,72776017.42,787168.0165,74769886.28,701237.8259,632755.4729,615817.2978,545684.823,159738992.6,1011019.449,738251.8374,579544.2273,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",Bursehernin,C21183,C22 H26 O7,Full match,Full match,No results,Partial match,0.13,402.16791,19.155,237380355.6,24,56,99.3,10,98.8,,DDA for preferred ion,221314407.4,187293.2341,209530661.1,209727.3134,188721.7261,198146.4753,203164.6645,221489129.6,282260.6414,191519.2759,203346.8646,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",Bursehernin,C21183,C22 H26 O7,Full match,Full match,No results,Partial match,0.21,402.16794,20.079,258828523.4,24,82,95.8,76,93.9,,DDA for preferred ion,59917764.52,299316.2625,60410739.85,347733.2568,313773.8913,305374.5058,270596.8698,132363667.2,311078.5642,366087.9466,287387.2375,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"3-{[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-5,7-dihydroxy-2-(4-hydroxyphenyl)-6-methoxy-4H-chromen-4-one",NA,NA,C34 H42 O20,No match,Invalid mass,No results,No results,28557.82,792.22295,8.9,72046419.05,0,2,90.8,9.5,,,DDA for preferred ion,53368913.4,39041916.36,45814186.12,65587882.76,31944963.25,90565.4069,84099.33041,69839801.68,16746634.66,24713039.96,88652.9338,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"3-Hydroxy-4,5,6-trimethoxytetrahydro-2H-pyran-2-carboxamide",NA,NA,C9 H17 N O6,Full match,Invalid mass,No results,Full match,-0.24,235.10553,1.292,77039668.8,8,18,,,84.4,,DDA for preferred ion,11088575.49,23157956.17,11765311.25,25221674.06,10122699.13,5906024.653,4490937.714,12131213.35,18779329.15,18691186.3,2086687.919,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,3-hydroxy-3-methylpentanedioic acid,"L-Rhamnono-1,4-lactone; 2-Dehydro-3-deoxy-L-fuconate; 2-Dehydro-3-deoxy-L-rhamnonate; L-Fucono-1,5-lactone",C02991; C03827; C03979; C18028,C6 H10 O5,No match,Invalid mass,No match,No match,105068.09,179.0794,1.189,1106390891,25,128,64,66.2,95.7,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,557130923.5,501250216.3,672737108.1,611176088.3,433668594.3,1017262822,605401006.7,755026496.2,340790494.6,413256258.7,843330129.6,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,3-hydroxy-3-methylpentanedioic acid,"L-Rhamnono-1,4-lactone; 2-Dehydro-3-deoxy-L-fuconate; 2-Dehydro-3-deoxy-L-rhamnonate; L-Fucono-1,5-lactone",C02991; C03827; C03979; C18028,C6 H10 O5,No results,Invalid mass,No results,No results,135646.96,184.0348,6.924,355385622.5,0,26,96,9.8,98.7,,DDA for preferred ion,231490716.3,167308235.5,232793260.9,284701616.4,105108501.4,40222488.61,35205661.26,280331226.3,320248304.7,171740426.9,36283520.12,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap
FALSE,,3-hydroxy-3-methylpentanedioic acid,"L-Rhamnono-1,4-lactone; 2-Dehydro-3-deoxy-L-fuconate; 2-Dehydro-3-deoxy-L-rhamnonate; L-Fucono-1,5-lactone",C02991; C03827; C03979; C18028,C6 H10 O5,No match,Invalid mass,No match,No match,105068.12,179.07941,1.329,166126199.1,25,201,62.4,65.7,94.4,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,56372207.43,5297444.685,58698664.65,5411966.792,4660030.88,60331196.9,100393271.4,16638971.86,6992594.62,6367710.328,10634402.42,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,"3,5-dimethyl-1-phenyl-1,5-dihydro-4H-pyrazolo[4,3-c]quinolin-4-one",NA,NA,C18 H15 N3 O,No match,Invalid mass,No results,No match,-18.21,289.11625,1.411,51484229.95,9,1,88.9,55.3,,,DDA for preferred ion,41736302.35,3039831.068,42534871.18,1905908.195,3405881.642,1732271.89,2539678.454,39984316.31,3227336.357,3325926.973,3032122.382,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"3,4-Dihydroxyphenylpropionic acid",Phenylpyruvate; 4-Coumarate; trans-2-Hydroxycinnamate; 2-Hydroxy-3-phenylpropenoate; trans-3-Hydroxycinnamate,C00166; C00811; C01772; C02763; C12621,C9 H10 O4,No match,Invalid mass,No match,No match,-98927.44,164.04739,19.619,5111991431,45,54,80.1,9,99.1,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other",DDA for preferred ion,3884259664,1614604.486,3699154049,715446.7598,579289.1779,1031202.939,10110314.06,3928078940,4058229.373,1305465.157,626787.4145,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,"3,4-Dihydroxyphenylpropionic acid",Phenylpyruvate; 4-Coumarate; trans-2-Hydroxycinnamate; 2-Hydroxy-3-phenylpropenoate; trans-3-Hydroxycinnamate,C00166; C00811; C01772; C02763; C12621,C9 H10 O4,No match,Invalid mass,No match,No match,-98927.44,164.04739,19.382,1683572121,45,26,80.5,9,99.2,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other",DDA for preferred ion,1574124796,2361801.099,1329224965,1329006.954,1261147.879,1101699.68,2137437.193,1196645362,1441597.036,1127198.113,1015505.97,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
