Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 58_ERLE_1154.1,Area: 57_CTRL_1246.3,Area: 56_BOCU_1246.1,Area: 55_LEDU_CTRL.2,Area: 54_LEDU_CTRL.1,Area: 53_ERIN_1177.1,Area: 52_BOCU_1246.2,Area: 51_ERLE_1246.2,Area: 50_BOCU_CTRL.2,Area: 49_ERIN_1246.3,Area: 48_LEDU_CTRL.2,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 45_LEDU_1154.1,Area: 44_BOCU_1154.2,Area: 43_ERIN_1154.3,Area: 42_ERIN_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 39_ERIN_1177.2,Area: 38_BOCU_1177.2,Area: 37_ERLE_1246.3,Area: 36_ERIN_CTRL.1,Area: 35_LEDU_1246.3,Area: 34_ERLE_1177.2,Area: 33_BOCU_1177.1,Area: 32_ERLE_CTRL.2,Area: 31_BOCU_CTRL.1,Area: 30_ERLE_1154.3,Area: 29_LEDU_1246.1,Area: 28_ERLE_CTRL.1,Area: 27_LEDU_1177.2,Area: 26_LEDU_1246.2,Area: 25_ERIN_CTRL.2,Area: 24_ERLE_1177.1,Area: 22_BOCU_CTRL.2,Area: 21_LEDU_1177.3,Area: 20_ERIN_1154.1,Area: 19_CTRL_1246.2,Area: 18_BOCU_1154.3,Area: 17_ERIN_CTRL.2,Area: 16_ERLE_CTRL.2,Area: 15_BOCU_1177.3,Area: 14_CTRL_1177.3,Area: 13_ERLE_1246.1,Area: 12_ERLE_1177.3,Area: 11_ERIN_1246.1,Area: 10_CTRL_1154.3,Area: 9_ERLE_1154.2,Area: 8_ERIN_1246.2,Area: 7_BOCU_1154.1,Area: 6_LEDU_1177.1,Area: 5_LEDU_1154.2,Area: 4_BOCU_1246.3,Area: 3_LEDU_1154.3,Area: 2_CTRL_CTRL.2,Area: 1_ERIN_1177.3,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 58_ERLE_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 56_BOCU_1246.1,Gap Status: 55_LEDU_CTRL.2,Gap Status: 54_LEDU_CTRL.1,Gap Status: 53_ERIN_1177.1,Gap Status: 52_BOCU_1246.2,Gap Status: 51_ERLE_1246.2,Gap Status: 50_BOCU_CTRL.2,Gap Status: 49_ERIN_1246.3,Gap Status: 48_LEDU_CTRL.2,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 45_LEDU_1154.1,Gap Status: 44_BOCU_1154.2,Gap Status: 43_ERIN_1154.3,Gap Status: 42_ERIN_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 39_ERIN_1177.2,Gap Status: 38_BOCU_1177.2,Gap Status: 37_ERLE_1246.3,Gap Status: 36_ERIN_CTRL.1,Gap Status: 35_LEDU_1246.3,Gap Status: 34_ERLE_1177.2,Gap Status: 33_BOCU_1177.1,Gap Status: 32_ERLE_CTRL.2,Gap Status: 31_BOCU_CTRL.1,Gap Status: 30_ERLE_1154.3,Gap Status: 29_LEDU_1246.1,Gap Status: 28_ERLE_CTRL.1,Gap Status: 27_LEDU_1177.2,Gap Status: 26_LEDU_1246.2,Gap Status: 25_ERIN_CTRL.2,Gap Status: 24_ERLE_1177.1,Gap Status: 22_BOCU_CTRL.2,Gap Status: 21_LEDU_1177.3,Gap Status: 20_ERIN_1154.1,Gap Status: 19_CTRL_1246.2,Gap Status: 18_BOCU_1154.3,Gap Status: 17_ERIN_CTRL.2,Gap Status: 16_ERLE_CTRL.2,Gap Status: 15_BOCU_1177.3,Gap Status: 14_CTRL_1177.3,Gap Status: 13_ERLE_1246.1,Gap Status: 12_ERLE_1177.3,Gap Status: 11_ERIN_1246.1,Gap Status: 10_CTRL_1154.3,Gap Status: 9_ERLE_1154.2,Gap Status: 8_ERIN_1246.2,Gap Status: 7_BOCU_1154.1,Gap Status: 6_LEDU_1177.1,Gap Status: 5_LEDU_1154.2,Gap Status: 4_BOCU_1246.3,Gap Status: 3_LEDU_1154.3,Gap Status: 2_CTRL_CTRL.2,Gap Status: 1_ERIN_1177.3,Gap Status: 1plus_RP_pos_MS2.raw (F193)
TRUE,,Ala-Leu,NA,NA,C9 H18 N2 O3,Full match,Invalid mass,No results,Full match,-0.21,202.1317,7.181,79798927.17,21,101,,,95.9,,DDA for preferred ion,40381894.56,11500893.63,21219968.14,64796696.87,79798927.17,3043092.088,1079176.466,762078.6213,1203470.891,64077.2581,1408053.758,653018.3159,1011801.025,411485.5158,202455.0161,243811.2584,362010.4646,84475.42824,207065.5479,3795972.374,2684425.038,1709821.47,1861846.425,5201942.494,2966394.855,6826371.116,288335.4683,2321551.19,3050388.053,1341557.116,229152.0897,1409539.67,3045395.322,2145945.325,1157439.475,3604761.016,868983.7906,24529721.37,1544878.403,417057.632,2785024.793,937992.3005,245788.4203,7799702.047,1133449.542,2257560.54,1397242.302,1328972.663,39455243.2,278337.5576,216840.6152,1040311.834,359919.8936,285910.2363,305353.0003,3330203.796,75700.91682,2630916.921,23231917.8,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Agmatine,Agmatine,C00179,C5 H14 N4,Full match,Full match,Partial match,Partial match,-0.21,130.12182,0.906,71274250.51,1,16,98.8,95.4,76.7,Metabolic pathways;Biosynthesis of various plant secondary metabolites;Other,DDA for preferred ion,529327.2215,824897.3547,106241.3106,564162.7359,3818153.343,9032644.385,3430668.082,609138.1883,3283071.698,543724.6818,2186737.513,144508.3289,3648899.244,18816275.1,106865.1655,245601.4228,306807.3416,31723.9811,42556.42033,18939161.84,9702413.335,1741875.789,44067996.26,612918.8648,8324376.585,1684083.817,64843730.49,71274250.51,10510903.4,2686923.489,30410.99985,5227882.529,4562189.008,55825945.51,2572831.477,10124872.93,813951.0397,372117.4136,8116809.102,36156.96268,2498225.622,267434.4656,8164882.082,6811749.587,5567729.487,3617470.596,1090417.775,272726.8068,554977.3539,479697.0563,22905.70286,1589918.275,61792.10111,2293858.684,72137.25522,1341608.985,118795.7945,9604087.919,807332.6162,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Adenosine,Adenosine; Deoxyguanosine,C00212; C00330,C10 H13 N5 O4,Full match,Full match,Full match,Full match,-0.03,267.09675,6.087,1541507124,17,32,99.9,10,96.7,Metabolic pathways;ABC transporters;Other,DDA for preferred ion,774549263.6,924355302.4,644678111.2,845629748.1,1541507124,10250064.9,4203774.983,21530493.58,57865934.05,16970054.48,34222428.09,30310118.02,13350828.24,68078798.2,29267945.96,25204288.94,71014930.91,15636804.77,31357327.87,981909.6699,10300446.98,31325744.03,25772504.37,33983948.37,13645483.55,74559771.72,42001871.83,50783213.75,14719844.26,6317225.877,30328851.85,40282089.32,13023383.6,26891253.26,36698181.32,4668238.244,28797516.17,4272493.548,40507108.27,34903741.65,85563286.11,37376714.72,3596267.458,10560876.53,32676640.22,32952728.56,24108134.39,36992260.43,15148957.1,62940976.41,21104958.35,18211655.06,34464071.87,28209248.78,26759018.04,35302741.14,20483932.48,8453456.883,23583419.02,Full gap,Missing ions,No gap,No gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Adenosine,Adenosine; Deoxyguanosine,C00212; C00330,C10 H13 N5 O4,Full match,Full match,Full match,Full match,0.01,267.09676,6.044,1357879527,17,31,99.9,10,98,Metabolic pathways;ABC transporters;Other,DDA for preferred ion,8183506.899,4852387.171,5292320.465,4163737.368,9794501.799,188721875.1,44579250.68,589932451.9,1226950866,541103599.9,853922736.3,774375990.9,242620758.3,1357879527,622116547.8,819606098.7,841004869.5,578544525.3,466762507.2,189603144.7,157062028.1,709949362.3,817324335.4,884055128.9,155507548.9,1271958266,569652037.7,845661861.6,256541557.8,121303084.6,546346028.2,1023047733,194479337.4,909383932.5,820498173.7,166376599.3,628719002.8,69467882.91,913218108.1,604874295.2,1181096043,732755411.5,73668677.5,254169575.5,632662625.9,699617080.9,596754766.7,590952207.2,649487358.5,748308052.2,400932431.3,914616552.4,777931123,743733719.8,785518259.4,607760817.6,811056011.7,174025292.4,457500277.3,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,No gap,Missing ions,No gap,No gap,No gap,No gap,No gap,No gap,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,No gap,Missing ions,Missing ions,No gap,Missing ions,Missing ions,No gap,Missing ions,No gap,No gap,Missing ions,No gap,Missing ions,Missing ions,No gap,No gap,Missing ions,No gap,Missing ions,No gap,No gap,Missing ions,No gap,No gap,No gap,Missing ions,No gap,Missing ions,No gap
TRUE,,Adenine,Adenine,C00147,C5 H5 N5,Full match,Full match,Full match,Partial match,-0.09,135.05448,1.985,297606621.4,11,32,99.7,10,99.5,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,779278.4099,8015704.776,1558392.877,802925.5658,1031159.412,297606621.4,217126704.7,7303588.843,7867703.944,702771.0394,51314773.6,1813693.303,149105624.6,15699399.2,9181665.181,6981532.582,7094132.705,2184798.527,3769441.272,282345495,258228901.5,2187224.386,3386119.843,902184.0462,281886646.5,47606612.51,887950.212,2467681.978,282809712.1,156894285.5,2016419.483,28190841.09,212676363.9,2508411.968,23579153.38,269636982.3,3295494.658,87258570.99,17909977.73,25366085.73,1094891.482,2215552.44,93331114.26,263223926.2,27802335.98,3138025.762,666685.74,2137123.961,7995590.216,7308390.78,1455944.908,939435.9479,11619297.31,24410684.35,24428771.94,87475053.96,15284176.88,270118823.6,2407170.994,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap
TRUE,,Acetyl-L-carnitine,NA,NA,C9 H17 N O4,Full match,Full match,No results,Full match,-0.37,203.11568,2.049,338684414.3,23,109,99.3,90.9,64.7,,DDA for preferred ion,89314040.6,793617.5258,231517.4734,113958709,338684414.3,1306209.052,676005.7491,315817.196,318844339.5,86756499.78,236412409.5,91259556.22,596696.9289,787339.3245,267683.1355,179929.8224,332205.9538,181505.5043,255663.8362,1507500.467,1149566.307,186398.1285,524586.3469,133409050.9,1352922.583,197137759.8,383628.7363,652287.7616,1334205.443,411595.0564,588046.6328,205637660.1,885500.463,728221.8195,104761633.9,1097404.847,263131.2199,861667.9483,989525.7864,209277.1633,159630414,1193856.429,881096.6454,1537352.292,705356.9456,522605.0835,87681549.84,1826276.437,118638863.6,391067.4221,304847.2092,178773287.4,224185.4567,591612.613,487082.8796,167226576.2,305752.4216,706652.8262,370994.1047,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
FALSE,,Aceanthrenequinone,NA,NA,C16 H8 O2,No match,Invalid mass,No results,No results,14.91,232.05589,1.757,309990927.2,0,7,82.9,9.1,99,,DDA for preferred ion,1060752.127,337412.5017,217839.6186,1024509.986,1965936.333,5510429.209,3564814.399,198145.2552,2904991.909,1094586.796,309990927.2,782167.9012,3417550.236,218516.4682,146628.2861,374814.2424,208893.6521,199402.4221,311072.9602,4658933.725,3972921.41,292885.374,505767.2423,1631223.097,4067998.569,2921989.598,904841.4533,428438.7465,4013756.136,54106941.38,302835.855,1700394.351,3127213.636,635649.8811,1643983.653,5154049.627,340544.8248,786132.6983,184965.1727,317907.0643,1474280.607,330810.6537,1113111.933,5233297.135,515587.2022,608515.6401,1313793.133,353254.5043,953908.5962,166764.3934,163411.6054,1565611.498,311232.2595,304224.1637,291162.54,1964258.996,278818.5549,3674456.439,254552.8793,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,AC-LYS-OH,N6-Acetyl-L-lysine,C02727,C8 H16 N2 O3,Full match,Invalid mass,Partial match,Full match,0.03,188.1161,1.285,83941257.48,27,23,,,98.2,Metabolic pathways;Other,DDA for preferred ion,41581570.39,78579355.32,36478629.44,41052050.12,48429538.93,27480971.23,19106348.98,7517007.915,52496983.46,30008405.82,75261287,31076542.4,18568349.78,47102628.39,44092924.6,59715113.5,55385210.07,36715688.77,22460779.34,24620903.15,23456794.27,13645446.32,64259789.57,35683307.16,28635898.11,54332259.82,20080703.76,69565110.51,24406402.4,19452535.14,28657975.02,45684007.88,24955085.48,70097468.73,44596476.62,22286672.54,13156163.88,14886331.84,46375994.87,33810728.08,45222405.31,83941257.48,24919240.24,23992455.79,46540153.73,37739218.2,34701764.17,14882671.64,36223126.08,70335993.7,19251717.91,34532725.71,57775446.51,48891687.03,57961586.95,40834919.69,55489907.78,22346588.88,10421743.04,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
FALSE,,AB-CHMINACA metabolite M7,NA,NA,C20 H25 N3 O5,No match,Invalid mass,No results,No match,56767.35,409.15857,1.163,23792187.76,8,1,69,44,,,DDA for preferred ion,14470953.06,15939616.95,14289251.74,12923783.52,14435980.32,13171260.75,11260423.88,10622992.82,15315104.19,7274433.168,11001769.38,6903848.55,10141607.65,13547850.43,23645460.27,16188377.56,19353624.43,17230017.39,12840725.1,16441425.38,14748387,16597349.41,10803039.47,7542340.056,15465992.06,15410831.4,10964361.41,10167147.2,12186582.63,13468309.27,12761411.08,13526635.28,11914004.38,12119534.67,16250509.7,13020200.43,13725791.74,15444679.77,16544756.48,14576941.38,14683941.3,13641148.08,15576024.83,13371803.28,15106518.01,13195578.54,12576027.09,12729278.92,8239171.597,12023828.05,11725388.48,10245281.97,23792187.76,13422586.4,20109660.83,11788450.05,20730478.59,14876965.95,11646346.91,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,a-Pyrrolidinohexanophenone,NA,NA,C16 H23 N O,No match,Invalid mass,No results,No match,-16.12,245.17401,1.005,23969599.86,4,3,63.3,43.1,72.6,,DDA for preferred ion,17920028.96,113929.21,61268.17281,14837501.52,23969599.86,406885.2831,229812.4687,61366.73615,19260546.59,14102601.05,3054258.607,886587.2789,348999.4544,169553.9326,53011.18425,85732.31421,72247.9657,59239.50847,61433.06288,303097.8114,323750.497,72593.71529,1237583.183,19455127.66,495496.3829,17382477.04,935762.5776,1581918.918,415989.4117,276819.219,36395.95602,22394144.4,145526.6785,1029602.661,14902813.18,470029.6112,58382.51631,100297.2819,80846.20018,52364.4639,23454811.17,292127.0176,297133.163,410975.9114,132126.0812,101008.1555,14620005.66,87614.61246,15678891.24,81131.72477,39192.66284,22386319.95,71355.56584,95299.28411,107136.5048,19064576.76,82701.73661,408362.2422,47170.81668,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,[Similar to: Valylproline; ΔMass: 243.0478 Da],NA,NA,C17 H31 N O13,Full match,Invalid mass,No results,No results,0.11,457.17959,1.313,176276668.3,0,44,,,97.1,,DDA for preferred ion,8109242.04,1778681.665,988411.6827,10390048.46,26453105.25,176276668.3,128573763.8,266797.0544,21111227.46,5966517.373,21235114.48,8403630.201,99617862.17,5544689.195,363167.4833,981304.4207,683677.488,319522.1515,285245.4634,155941288.4,139553668.4,554078.9425,1876802.954,9029802.704,145345786,16428224.55,343279.4347,1547621.537,154953676.9,109673802.7,1574165.272,16431939,132305948.2,2028162.7,10967454.17,154510173.9,703308.6467,67594790.07,3412838.923,1055019.863,15021912.02,1103438.015,82152034.68,151212973.8,4530230.907,3046349.317,6772261.185,600977.6266,6174329.227,1681443.332,367414.4993,9988690.977,882090.7331,3660958.511,986656.574,10753217.05,825325.756,156868229.9,533345.809,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,[Similar to: Trimethoprim impurity C; ΔMass: 188.0284 Da],NA,NA,C24 H32 O7 P2,Full match,Invalid mass,No results,No results,-2.23,494.16122,2.623,184063153.6,0,2,,,96.3,,DDA for preferred ion,112465436.2,31993957.98,81769.71965,125278408.2,155677465.4,165083020.5,117656778.7,74977.49035,184063153.6,88576342.74,148760100,73915742.64,76064547.56,6141123.584,88576.66199,629014.6125,1018110.054,70361.93141,66508.03998,163247329.3,146192654.9,65658.96986,91992366.72,109030177.4,152554321.7,173804627.8,46564803.97,82704606.53,145113588.6,114297436.5,71163.09825,172359024.4,126740894.5,92128175.7,166104954.7,168049284.9,59126.11964,103933901.8,3660261.518,71169.96674,181078841.8,94385063.89,85826878.35,167917443.1,79568284.59,86738870.1,124177281.3,56973.90898,99005985.39,42562104.15,60058.69857,127981094.2,243141.8789,51179439.88,193131.2444,136425752.9,193281.2111,137111520,58624.564,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap
TRUE,,[Similar to: Trimethoprim impurity C; ΔMass: -48.0613 Da],NA,NA,C7 H10 N6 O5,Full match,Invalid mass,No results,No results,1.02,258.07153,2.623,1523667005,0,6,,,99.6,,DDA for preferred ion,1052446029,434368353,3087506.011,1131095709,1366146722,1294588665,1029800786,19768566.77,1449047118,907206994.4,1264848831,738474109.2,790811812.7,162251242.7,2653319.352,42578458.89,53193263.13,3452661.704,2525659.502,1362851070,1225068453,4678957.532,942488299.1,1065918372,1295487854,1523667005,624609068.4,905009770.8,1387202587,1049052754,3706079.205,1469202718,1078054011,939147801.5,1345856145,1326206903,4565836.8,908680922.2,117324066,2654111.077,1342415660,987076632.1,835491572.3,1331187869,806181247.5,909513703.5,1096879991,10710025.87,970344310.3,576470297.9,829598.7582,1142208484,20927443.35,675114477.6,27080372.65,1216995014,12993912.64,1193014157,6872260.794,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap
TRUE,,[Similar to: Triethyl phosphate; ΔMass: 17.9743 Da],NA,NA,C5 H13 O6 P,Full match,Invalid mass,No results,No results,0.36,200.04505,2.013,84322315.84,0,194,,,95.5,,DDA for preferred ion,3947438.581,28137749.07,491217.7895,3868073.992,1583413.603,1930403.942,2377805.463,6008240.725,6015688.639,4449518.156,17485663.09,4103209.416,2011125.414,7915789.298,814472.3148,2975670.552,1954837.367,793983.6359,571197.7522,1568733.721,1700540.554,1719447.943,68265194.96,3190891.406,1755565.595,5227013.863,21707765.74,84322315.84,1683397.753,2173447.602,582608.1093,5139297.427,2025541.408,77061420.75,4200512.388,1516970.571,902592.5836,2158470.209,14875317.69,649680.0115,2343318.103,40188080.09,2232048.487,1443375.617,73901295.83,20775866.07,4639519.573,1519533.838,2785461.358,40113404.41,427254.4704,4615532.591,1111893.478,55243391.22,1846502.523,1840366.163,1470617.322,1691355.299,1274934.65,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,[Similar to: Scutellarioside II; ΔMass: -306.1127 Da],NA,NA,,No results,Invalid mass,No results,No results,,202.04538,1.17,1477300137,0,44,,,98.8,,DDA for preferred ion,907039061.3,32461950.77,65245320.14,968842564.9,1079726413,1119811155,1115192128,65258319.85,1472526385,680718123.3,738522191.2,544403892.2,891397686.7,113751663.8,45069567.9,60374475.36,40203755.73,69499723.35,51828973.64,1209235012,1031724613,104979072,70529024.58,727376921.5,1064816077,1309687633,23534440.32,70755748.25,1166047521,859003800.1,62151261.6,1477300137,1056313816,85775559.41,1278261113,1061487479,85622837.51,1060490930,76008785.02,76304824.55,1161465094,32361351.31,846208092.7,1056764051,62261078.07,55815937.79,1008021791,94619292.59,679286592.3,31854834.33,72913833.75,897448164.8,47219775.62,47408165.2,42480729.9,1227348674,34307756.19,934009996.8,108880103.7,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,No gap
