FeatureID,Name,Formula,MW,# mzCloud Results,KEGG Pathways,name4plot,C,H,O,NA,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC,gap_status,Plant,Fungi
Feature0204,Glucosamine,C6 H13 N O5,179.07941,45,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Glucosamine,6,13,5,0,0,1,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,55_LEDU_CTRL.2,6771013.576,No gap,LEDU,CTRL
Feature0200,Glycyl-L-leucine isomer,C8 H16 N2 O3,188.11612,11,Metabolic pathways;Other,Glycyl-L-leucine isomer,8,16,3,0,0,2,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,55_LEDU_CTRL.2,401812.3768,No gap,LEDU,CTRL
Feature0198,H-arg-glu-OH,C11 H21 N5 O5,303.15427,2,NA,H-arg-glu-OH,11,21,5,0,0,5,0,0,0,1.9090909090909092,0.45454545454545453,0.36363636363636376,49.93636363636363,4,-1,-6,-1,-6,Protein,55_LEDU_CTRL.2,4023856.673,No gap,LEDU,CTRL
Feature0195,Hordenine,C10 H15 N O,165.11539,65,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine,10,15,1,0,0,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,55_LEDU_CTRL.2,177369285.2,No gap,LEDU,CTRL
Feature0193,ile-his,C12 H20 N4 O3,268.15357,207,NA,ile-his,12,20,3,0,0,4,0,0,0,1.6666666666666667,0.25,-0.16666666666666696,65.05000000000001,5,2,-0.4,-0.07692307692307693,-2,Lipid,55_LEDU_CTRL.2,157091.7764,No gap,LEDU,CTRL
Feature0186,Kanosamine,C6 H13 N O5,161.06907,9,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Kanosamine,6,13,5,0,0,1,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,55_LEDU_CTRL.2,35352651.28,No gap,LEDU,CTRL
Feature0185,L-(+)-Valine,C5 H11 N O2,117.07894,44,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-(+)-Valine,5,11,2,0,0,1,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,55_LEDU_CTRL.2,1066760.749,No gap,LEDU,CTRL
Feature0184,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,48,NA,L-Alanyl-L-proline,8,14,3,0,0,2,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,55_LEDU_CTRL.2,26326042.66,No gap,LEDU,CTRL
Feature0183,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,6,NA,L-alpha-Glycerylphosphorylcholine,8,20,6,0,0,1,0,1,0,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,55_LEDU_CTRL.2,1007796430,Missing ions,LEDU,CTRL
Feature0173,L-Phenylalanine,C9 H11 N O2,165.07901,94,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,9,11,2,0,0,1,0,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,55_LEDU_CTRL.2,1262061925,No gap,LEDU,CTRL
Feature0172,L-Pyroglutamic acid,C5 H7 N O3,129.04256,89,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,L-Pyroglutamic acid,5,7,3,0,0,1,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,55_LEDU_CTRL.2,623522595.6,No gap,LEDU,CTRL
Feature0167,Lactamide,C3 H7 N O2,89.04769,3,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Lactamide,3,7,2,0,0,1,0,0,0,2.3333333333333335,0.6666666666666666,0,60.3,1,-1,-Inf,-1,-2,Other,55_LEDU_CTRL.2,181705137.6,No gap,LEDU,CTRL
Feature0165,Lauryldimethylamine oxide,C14 H31 N O,229.24056,4,NA,Lauryldimethylamine oxide,14,31,1,0,0,1,0,0,0,2.2142857142857144,0.07142857142857142,-1.8571428571428568,113.22857142857141,0,-1,-0.16666666666666666,-0.12,-2,Lipid,55_LEDU_CTRL.2,217954.5375,No gap,LEDU,CTRL
Feature0158,lys-leu,C12 H25 N3 O3,259.18959,78,NA,lys-leu,12,25,3,0,0,3,0,0,0,2.0833333333333335,0.25,-0.833333333333333,84.04999999999998,2,-1,-0.6666666666666666,-0.3333333333333333,-4,Lipid,55_LEDU_CTRL.2,1248329.883,No gap,LEDU,CTRL
Feature0153,methallylamine,C4 H9 N,71.07352,0,NA,methallylamine,4,9,0,0,0,1,0,0,0,2.25,0,-1.5,103.05,1,1,0,0,0,Lipid,55_LEDU_CTRL.2,90251010.45,No gap,LEDU,CTRL
Feature0150,methoxyresorcinol,C7 H8 O3,140.04735,83,Microbial metabolism in diverse environments;Other,methoxyresorcinol,7,8,3,0,0,0,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.45454545454545453,1,Phenol,55_LEDU_CTRL.2,917652.7082,No gap,LEDU,CTRL
Feature0148,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,74,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,4,0,0,0,0,0,0,1.2727272727272727,0.36363636363636365,-0.5454545454545459,75.84545454545456,5,1,0.14285714285714285,0.3333333333333333,1,Phenol,55_LEDU_CTRL.2,142417.6787,No gap,LEDU,CTRL
Feature0140,MFCD00025556 ChemSpider,C8 H14 N2 O5,218.09029,11,NA,MFCD00025556 ChemSpider,8,14,5,0,0,2,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.42857142857142855,-4,Amino Sugar,55_LEDU_CTRL.2,23617813.01,No gap,LEDU,CTRL
Feature0139,MFCD00063043 ChemSpider,C11 H14 N2 O3,222.10044,119,NA,MFCD00063043 ChemSpider,11,14,3,0,0,2,0,0,0,1.2727272727272727,0.2727272727272727,-0.18181818181818166,65.48181818181817,6,3,0.16666666666666666,0.3333333333333333,1,Phenol,55_LEDU_CTRL.2,427390.266,No gap,LEDU,CTRL
Feature0130,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08488,4,NA,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,7,0,0,1,0,0,0,1.875,0.875,0.25,53.175,2,-5,-Inf,-0.7142857142857143,-6,Carbohydrate,55_LEDU_CTRL.2,124411591.2,Missing ions,LEDU,CTRL
Feature0126,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,36,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,11,19,2,0,0,3,0,0,0,1.7272727272727273,0.18181818181818182,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,55_LEDU_CTRL.2,119437878.8,No gap,LEDU,CTRL
Feature0112,NP-007065,C8 H10 O3,154.06301,30,Microbial metabolism in diverse environments;Other,NP-007065,8,10,3,0,0,0,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.38461538461538464,1,Phenol,55_LEDU_CTRL.2,197681.0313,No gap,LEDU,CTRL
Feature0110,NP-011220,C11 H18 N2 O2,210.13681,9,NA,NP-011220,11,18,2,0,0,2,0,0,0,1.6363636363636365,0.18181818181818182,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,55_LEDU_CTRL.2,127096802.4,No gap,LEDU,CTRL
Feature0106,NP-014287 mzCloud,C18 H32 O3,296.23516,20,Metabolic pathways;Other,NP-014287 mzCloud,18,32,3,0,0,0,0,0,0,1.7777777777777777,0.16666666666666666,-1.4444444444444446,101.46666666666667,3,0,0,0.09090909090909091,0,Lipid,55_LEDU_CTRL.2,10835502.44,No gap,LEDU,CTRL
Feature0095,Palmitic Acid,C16 H32 O2,273.2668,2,NA,Palmitic Acid,16,32,2,0,0,0,0,0,0,2,0.125,-1.75,110.175,1,-1,-0.07142857142857142,0,-1,Lipid,55_LEDU_CTRL.2,2537216.379,No gap,LEDU,CTRL
Feature0089,Phloroglucinol,C6 H6 O3,126.03166,66,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Phloroglucinol,6,6,3,0,0,0,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,55_LEDU_CTRL.2,132222549.4,No gap,LEDU,CTRL
Feature0085,Piptamine(antibiotic),C23 H41 N,331.32396,0,NA,Piptamine(antibiotic),23,41,0,0,0,1,0,0,0,1.7826086956521738,0,-1.6521739130434785,107.38695652173914,4,4,0.13636363636363635,0.13636363636363635,3,Lipid,55_LEDU_CTRL.2,110573880.2,No gap,LEDU,CTRL
Feature0083,Proline,C5 H9 N O2,115.06328,31,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,Proline,5,9,2,0,0,1,0,0,0,1.8,0.4,-0.40000000000000036,71.7,2,0,-0.5,0,-1,Protein,55_LEDU_CTRL.2,882856962.7,No gap,LEDU,CTRL
Feature0080,PYRIDOXAMINE,C8 H12 N2 O2,168.08991,40,Metabolic pathways;Microbial metabolism in diverse environments;Other,PYRIDOXAMINE,8,12,2,0,0,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,55_LEDU_CTRL.2,91559026.32,No gap,LEDU,CTRL
Feature0079,Pyridoxine,C8 H11 N O3,169.07391,30,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Pyridoxine,8,11,3,0,0,1,0,0,0,1.375,0.375,-0.25,67.425,4,1,0,0.2727272727272727,0,Phenol,55_LEDU_CTRL.2,29519465.52,No gap,LEDU,CTRL
Feature0076,Pyrone,C5 H4 O2,96.02111,114,Metabolic pathways;Microbial metabolism in diverse environments;Other,Pyrone,5,4,2,0,0,0,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,55_LEDU_CTRL.2,38705804.05,No gap,LEDU,CTRL
Feature0074,NA,NA,566.21535,0,Biosynthesis of secondary metabolites;Other,Feature0074,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,7016480.92,Missing ions,LEDU,CTRL
Feature0073,NA,NA,178.06303,50,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0073,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,1412624.232,No gap,LEDU,CTRL
Feature0072,NA,NA,277.11616,10,NA,Feature0072,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,606869810.8,No gap,LEDU,CTRL
Feature0071,NA,NA,230.07661,9,NA,Feature0071,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,82048153.56,No gap,LEDU,CTRL
Feature0070,NA,NA,313.07741,20,NA,Feature0070,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,189153819.6,No gap,LEDU,CTRL
Feature0069,NA,NA,310.06652,6,NA,Feature0069,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,509043461.3,No gap,LEDU,CTRL
Feature0067,NA,NA,184.0348,26,NA,Feature0067,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,39815287.8,No gap,LEDU,CTRL
Feature0064,NA,NA,376.259,6,NA,Feature0064,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,824265.9964,No gap,LEDU,CTRL
Feature0061,NA,NA,175.08448,3,NA,Feature0061,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,75089792.02,No gap,LEDU,CTRL
Feature0059,NA,NA,178.06303,53,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0059,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,1155325.011,No gap,LEDU,CTRL
Feature0058,NA,NA,178.06303,52,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0058,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,564174.9853,No gap,LEDU,CTRL
Feature0056,NA,NA,283.10322,3,NA,Feature0056,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,137671178.8,No gap,LEDU,CTRL
Feature0051,NA,NA,178.06303,140,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Feature0051,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,657868.1158,No gap,LEDU,CTRL
Feature0049,NA,NA,167.05586,4,NA,Feature0049,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,6612313.093,No gap,LEDU,CTRL
Feature0043,NA,NA,320.23285,18,NA,Feature0043,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,6231067.727,No gap,LEDU,CTRL
Feature0039,NA,NA,792.22295,2,NA,Feature0039,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,55_LEDU_CTRL.2,251157.5021,No gap,LEDU,CTRL
Feature0019,tert-Butyl N-[1-(aminocarbonyl)-3-methylbutyl]carbamate,C11 H22 N2 O3,230.16305,54,NA,tert-Butyl N-[1-(aminocarbonyl)-3-methylbutyl]carbamate,11,22,3,0,0,2,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,55_LEDU_CTRL.2,19354515.99,No gap,LEDU,CTRL
Feature0018,Tetrolic Acid,C4 H4 O2,84.02115,59,Metabolic pathways;Other,Tetrolic Acid,4,4,2,0,0,0,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,55_LEDU_CTRL.2,210247988.4,No gap,LEDU,CTRL
Feature0013,Trigonelline,C7 H7 N O2,137.04767,28,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of various plant secondary metabolites;Other",Trigonelline,7,7,2,0,0,1,0,0,0,1,0.2857142857142857,0,60.3,5,3,0.5,0.6,2,Phenol,55_LEDU_CTRL.2,30196710.11,No gap,LEDU,CTRL
Feature0010,val-arg,C11 H23 N5 O3,273.18012,0,NA,val-arg,11,23,3,0,0,5,0,0,0,2.090909090909091,0.2727272727272727,-0.18181818181818166,65.48181818181817,3,0,-1.6666666666666667,-0.7777777777777778,-5,Lipid,55_LEDU_CTRL.2,10362555.13,No gap,LEDU,CTRL
Feature0009,val-his,C11 H18 N4 O3,254.13787,117,NA,val-his,11,18,3,0,0,4,0,0,0,1.6363636363636365,0.2727272727272727,0,60.3,5,2,-0.5,-0.09090909090909091,-2,Lipid,55_LEDU_CTRL.2,11139429.15,No gap,LEDU,CTRL
Feature0007,Valine,C5 H11 N O2,117.07893,147,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Valine,5,11,2,0,0,1,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,55_LEDU_CTRL.2,383578282.3,No gap,LEDU,CTRL
Feature0003,α-Lactose isomer,C12 H22 O11,359.14284,62,NA,α-Lactose isomer,12,22,11,0,0,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,55_LEDU_CTRL.2,6023940974,Missing ions,LEDU,CTRL
Feature0549,NA,NA,684.19664,0,NA,Feature0549,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,54_LEDU_CTRL.1,2217479.954,No gap,LEDU,CTRL
Feature0546,NA,C19 H22 Cl2 N6 O,420.12438,10,NA,Feature0546,20,22,1,0,0,6,2,0,0,1.1,0.05,-0.09999999999999964,63.149999999999984,13,12,0.46153846153846156,0.48148148148148145,6,Unsaturated HC,54_LEDU_CTRL.1,154866613.5,No gap,LEDU,CTRL
Feature0545,NA,NA,85.98542,0,NA,Feature0545,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,54_LEDU_CTRL.1,163848296.8,No gap,LEDU,CTRL
Feature0540,NA,NA,103.99596,0,NA,Feature0540,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,54_LEDU_CTRL.1,203986221.9,Missing ions,LEDU,CTRL
Feature0539,NA,C4 H2 O8 S2,241.91814,0,NA,Feature0539,4,2,8,0,0,0,0,0,2,0.5,2,4.5,-67.95,4,-4,1,1,-6,Other,54_LEDU_CTRL.1,115498120,No gap,LEDU,CTRL
Feature0538,NA,C10 H19 N O8,281.11106,1,NA,Feature0538,10,19,8,0,0,1,0,0,0,1.9,0.8,0,60.3,2,-6,-7,-0.6,-7,Carbohydrate,54_LEDU_CTRL.1,58383640.55,Missing ions,LEDU,CTRL
Feature0537,NA,C12 H12 N2 O S,232.07112,6,NA,Feature0537,12,12,1,0,0,2,0,0,1,1,0.08333333333333333,-0.16666666666666696,65.05000000000001,8,7,0.5,0.5294117647058824,4,Unsaturated HC,54_LEDU_CTRL.1,133581271.8,No gap,LEDU,CTRL
Feature0534,NA,C19 H20 N4 O2,336.16458,8,NA,Feature0534,19,20,2,0,0,4,0,0,0,1.0526315789473684,0.10526315789473684,-0.21052631578947345,66.29999999999998,12,10,0.46153846153846156,0.5,6,Unsaturated HC,54_LEDU_CTRL.1,43606365.98,Missing ions,LEDU,CTRL
Feature0533,NA,C2 H3 P S,89.96937,0,NA,Feature0533,2,3,0,0,0,0,0,1,1,1.5,0,-3,145.8,2,2,NA,NA,0,Lipid,54_LEDU_CTRL.1,88203245.47,No gap,LEDU,CTRL
Feature0532,NA,C11 H22 N2 O3,230.16304,50,NA,Feature0532,11,22,3,0,0,2,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,54_LEDU_CTRL.1,33136159.42,No gap,LEDU,CTRL
Feature0531,NA,C16 H29 N O13,443.16395,0,NA,Feature0531,16,29,13,0,0,1,0,0,0,1.8125,0.8125,0,60.3,3,-10,-5.5,-0.5294117647058824,-11,Carbohydrate,54_LEDU_CTRL.1,85468622.07,No gap,LEDU,CTRL
Feature0530,NA,NA,101.96297,0,NA,Feature0530,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,54_LEDU_CTRL.1,85291535.24,No gap,LEDU,CTRL
Feature0529,NA,C18 H25 N5 O10,471.15896,0,NA,Feature0529,18,25,10,0,0,5,0,0,0,1.3888888888888888,0.5555555555555556,0.5555555555555554,44.46666666666667,9,-1,-2,-0.125,-6,Phenol,54_LEDU_CTRL.1,76445344.64,No gap,LEDU,CTRL
Feature0519,NA,C22 H23 N3 O5,431.14036,6,NA,Feature0519,22,23,5,0,0,3,0,0,0,1.0454545454545454,0.22727272727272727,-0.18181818181818166,65.48181818181817,13,8,0.35714285714285715,0.45454545454545453,5,Phenol,54_LEDU_CTRL.1,53043169.65,No gap,LEDU,CTRL
Feature0516,NA,C35 H63 N O3,545.48105,0,NA,Feature0516,35,63,3,0,0,1,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142857,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,54_LEDU_CTRL.1,61940549.7,No gap,LEDU,CTRL
Feature0513,NA,NA,257.89211,0,NA,Feature0513,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,54_LEDU_CTRL.1,26725437.89,No gap,LEDU,CTRL
Feature0512,NA,C18 H34 N2 O12,470.2113,0,NA,Feature0512,18,34,12,0,0,2,0,0,0,1.8888888888888888,0.6666666666666666,-0.22222222222222232,66.63333333333333,3,-9,-2.75,-0.5,-11,Amino Sugar,54_LEDU_CTRL.1,40572996.07,No gap,LEDU,CTRL
Feature0508,NA,C16 H28 N2 O13,456.15919,0,NA,Feature0508,16,28,13,0,0,2,0,0,0,1.75,0.8125,0.25,53.175,4,-9,-11,-0.6,-11,Carbohydrate,54_LEDU_CTRL.1,26288131.46,No gap,LEDU,CTRL
Feature0506,NA,C22 H39 N O17,589.22211,0,NA,Feature0506,22,39,17,0,0,1,0,0,0,1.7727272727272727,0.7727272727272727,-0.09090909090909083,62.890909090909084,4,-13,-3.5,-0.44,-14,Carbohydrate,54_LEDU_CTRL.1,39506247.57,No gap,LEDU,CTRL
Feature0503,NA,NA,100.00105,0,NA,Feature0503,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,54_LEDU_CTRL.1,33952476.92,No gap,LEDU,CTRL
Feature0498,NA,C4 H N4 O7 P3,309.90566,0,NA,Feature0498,4,1,7,0,0,4,0,3,0,0.25,1.75,2.5,-10.950000000000003,8,1,0.6,0.38461538461538464,-6,Other,54_LEDU_CTRL.1,20026094.57,No gap,LEDU,CTRL
Feature0496,NA,C3 H5 N2 P S,131.99089,0,NA,Feature0496,3,5,0,0,0,2,0,1,1,1.6666666666666667,0,-0.666666666666667,79.30000000000001,3,3,1,1,-1,Lipid,54_LEDU_CTRL.1,25018094.28,No gap,LEDU,CTRL
Feature0495,NA,NA,581.85559,0,NA,Feature0495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,54_LEDU_CTRL.1,21790719.42,No gap,LEDU,CTRL
Feature0484,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09545,4,Metabolic pathways;ABC transporters;Other,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",9,17,8,0,0,1,0,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate,54_LEDU_CTRL.1,92632849.33,No gap,LEDU,CTRL
Feature0481,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",C14 H23 N O11,381.12721,6,NA,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",14,23,11,0,0,1,0,0,0,1.6428571428571428,0.7857142857142857,0.1428571428571428,56.22857142857143,4,-7,-4,-0.3333333333333333,-8,Carbohydrate,54_LEDU_CTRL.1,26809359.61,No gap,LEDU,CTRL
Feature0480,(S)-malyl alpha-D-glucosaminide,C10 H17 N O9,295.09039,4,NA,(S)-malyl alpha-D-glucosaminide,10,17,9,0,0,1,0,0,0,1.7,0.9,0.3999999999999999,48.9,3,-6,-Inf,-0.5555555555555556,-7,Carbohydrate,54_LEDU_CTRL.1,108849430.3,No gap,LEDU,CTRL
Feature0470,"[Similar to: (2S,4R,5S,6S,7R)-5,6,12,14-tetrahydroxy-4-(hydroxymethyl)-13-methoxy-3,8-dioxatricyclo[8.4.0.0Â?,â·]tetradeca-1(14),10,12-trien-9-one; ΔMass: 306.0930 Da]",C22 H30 N6 O16,634.17239,45,NA,"[Similar to: (2S,4R,5S,6S,7R)-5,6,12,14-tetrahydroxy-4-(hydroxymethyl)-13-methoxy-3,8-dioxatricyclo[8.4.0.0Â?,â·]tetradeca-1(14),10,12-trien-9-one; ΔMass: 306.0930 Da]",22,30,16,0,0,6,0,0,0,1.3636363636363635,0.7272727272727273,0.9090909090909092,34.39090909090909,11,-5,-Inf,-0.375,-11,Other,54_LEDU_CTRL.1,260331702.4,No gap,LEDU,CTRL
