FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,Area: B,Area: 60,Area: 59,Area: 58,Area: 57,Area: 56,Area: 55,Area: 54,Area: 53,Area: 52,Area: 51,Area: 50,Area: 49,Area: 48,Area: 47,Area: 46,Area: 45,Area: 44,Area: 43,Area: 42,Area: 41,Area: 40,Area: 39,Area: 38,Area: 37,Area: 36,Area: 35,Area: 34,Area: 33,Area: 32,Area: 31,Area: 30,Area: 29,Area: 28,Area: 27,Area: 26,Area: 25,Area: 24,Area: 23,Area: 22,Area: 21,Area: 20,Area: 19,Area: 18,Area: 17,Area: 16,Area: 15,Area: 14,Area: 13,Area: 12,Area: 11,Area: 10,Area: 9,Area: 8,Area: 7,Area: 6,Area: 5,Area: 4,Area: 3,Area: 2,Area: 1,Gap Status: B,Gap Status: 60,Gap Status: 59,Gap Status: 58,Gap Status: 57,Gap Status: 56,Gap Status: 55,Gap Status: 54,Gap Status: 53,Gap Status: 52,Gap Status: 51,Gap Status: 50,Gap Status: 49,Gap Status: 48,Gap Status: 47,Gap Status: 46,Gap Status: 45,Gap Status: 44,Gap Status: 43,Gap Status: 42,Gap Status: 41,Gap Status: 40,Gap Status: 39,Gap Status: 38,Gap Status: 37,Gap Status: 36,Gap Status: 35,Gap Status: 34,Gap Status: 33,Gap Status: 32,Gap Status: 31,Gap Status: 30,Gap Status: 29,Gap Status: 28,Gap Status: 27,Gap Status: 26,Gap Status: 25,Gap Status: 24,Gap Status: 23,Gap Status: 22,Gap Status: 21,Gap Status: 20,Gap Status: 19,Gap Status: 18,Gap Status: 17,Gap Status: 16,Gap Status: 15,Gap Status: 14,Gap Status: 13,Gap Status: 12,Gap Status: 11,Gap Status: 10,Gap Status: 9,Gap Status: 8,Gap Status: 7,Gap Status: 6,Gap Status: 5,Gap Status: 4,Gap Status: 3,Gap Status: 2,Gap Status: 1,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class
Feature0491,Meconin,C10 H10 O4,194.05794,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Superpathway of scopolin and esculin biosynthesis;Other,152578.0436,97826.9917,100111.8299,335199.8936,259294.6794,146525.073,186794.3024,108006.3485,9714598.684,333592.5512,90833.51955,103447.7707,227020.515,208851.203,15360683.32,164622.3458,1530915.376,202942.4576,373174.6092,93234.09008,210149.593,195942.6086,11925635.03,410137.6338,254155.9141,179208.8074,159619.3837,384876.5911,195943.3001,295401.4109,103069.1885,167891.8146,143692.4072,199459.3856,728245.3408,187180.1548,143736.1336,11319626.04,73405.83044,186903.6267,15331840.38,267994.9,215125.9193,117199.771,110599.5737,144310.5305,2455118.188,2674631.433,172300.7084,6373061.102,89365.31986,1651618.689,266694.4992,91098.99147,187336.3735,1995999.882,1343004.644,125426.2303,1041644.707,116276.7072,5079548.709,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Meconin-peak1,10,10,4,0,0,0,1,0.4,-0.20000000000000018,66,6,2,0.3333333333333333,0.5,2,Lignin
Feature0490,1-Deoxynojirimycin,C6 H13 N O4,163.08449,Biosynthesis of secondary metabolites;Other,Superpathway of butirocin biosynthesis;Superpathway of linamarin and lotaustralin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis,56329.29057,7083313.264,5390592.964,13601010.42,5673407.884,6747180.499,806608.9267,676568.2452,7829552.901,5496254.262,7291900.724,3477912.328,12472893.34,673129.6752,15342901.64,5783616.304,5629309.298,6762347.253,13164535.28,8074017.091,745847.0925,763925.4451,9574153.34,2489273.473,7646244.429,628372.624,7888901.055,3046591.57,2573303.849,956435.2809,595563.9173,14446825.58,5421639.329,484988.3973,3451883.395,4359419.599,1024415.859,9824022.962,117138.1425,735624.5941,12491248.48,12976314.93,7790128.204,2559352.175,840624.8858,881311.7614,2493519.138,3733388.508,5609218.482,8877506.638,5771668.573,5095726.054,7554776.042,7806545.413,9534268.165,3544353.401,6599849.341,3278560.818,7669160.124,676374.0467,5426786.779,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,1-Deoxynojirimycin,6,13,4,1,0,0,2.1666666666666665,0.6666666666666666,-0.33333333333333304,69.79999999999998,1,-3,-4,-0.6666666666666666,-4,Amino Sugar
Feature0489,NA,C9 H23 N10 O5 P,382.15886,NA,NA,47528.16747,1448505.884,11171107.48,5816807.706,1037285.099,2453978.86,2264914.927,1168498.782,5694647.844,2376333.877,363328.9835,3968871.293,524986.9685,1318847.721,15333061.31,7192318.827,7632182.035,7959594.039,5107477.312,3828639.622,1066165.408,1915712.413,5808102.028,13221504.83,495378.9412,4080528.474,1437114.778,7555667.549,11878292.04,1920371.766,2654834.449,4136017.795,1372291.517,1274047.786,11319336.37,848751.8497,1900353.036,5166367.899,386197.6063,1764717.139,8233555.58,5509926.66,1674833.095,11956526.69,2143554.3,2229850.16,8005250.686,9848255.042,323909.2903,4418886.759,385121.1404,10054999.94,2498255.148,514592.0796,7943538.799,9105969.342,7066888.416,775049.3259,7547435.123,2004601.516,2362287.314,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Feature0489,9,23,5,10,0,1,2.5555555555555554,0.5555555555555556,1.3333333333333335,22.29999999999999,4,-1,1.7142857142857142,2.111111111111111,-12,Other
Feature0488,NA,C15 H29 N3 O4,315.21588,NA,NA,748722.1901,13161832.34,2084073.913,2412222.848,2572873.437,5780851.139,3218082.353,2522477.108,5785791.21,5361147.429,4982213.694,6310486.045,4085318.4,1053059.937,6711910.444,1771626.809,638559.4828,1919478.844,2400784.58,1850182.903,3328268.492,2768273.233,7135472.474,12743713.22,4381258.639,3507006.439,5679399.914,2876361.437,12881785.79,3994855.504,1969162.882,2513008.955,3835027.175,3054075.896,15328431.17,3045311.318,3012800.853,5642142.807,737116.71,1445868.697,3966077.84,3835992.617,4717271.788,5505070.381,2652089.428,3776639.139,2002925.941,6512954.866,2458604.844,5453896.496,6774124.787,1673678.982,1426101.33,3109245.631,2058853.245,1670475.922,1350201.397,2754357.177,1212886.04,2702250.464,4067324.549,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0488,15,29,4,3,0,0,1.9333333333333333,0.26666666666666666,-0.7999999999999998,83.1,3,-1,-0.5,-0.2,-4,Lipid
Feature0487,"2,3,4,5,6-Pentahydroxy-N-(2-hydroxyethyl)hexanamide",C8 H17 N O7,239.10053,Metabolic pathways;Biosynthesis of cofactors;Other,NA,83546.40075,453058.3744,196907.5799,242424.553,401743.2588,783836.8265,475852.5956,363650.4895,184086.3951,811817.6289,280818.8126,15319075.6,248505.6894,440632.4179,224938.3044,177968.3055,214043.6265,216964.3368,189854.3672,189645.3428,523078.5511,449495.1661,155612.979,541366.2987,334624.3741,476603.7683,961576.0183,498493.1105,395652.0094,605927.986,319810.584,198406.7739,893563.2082,406349.4544,478316.538,675297.9642,666622.9552,148998.8067,50162.47599,355614.6953,183941.6404,271517.0711,727247.1659,590122.7848,410018.2129,714328.3791,233720.0992,155375.8343,350344.6095,219305.4587,359540.4156,234991.2844,182135.4186,387042.5467,196590.6778,118141.5923,153251.704,613908.4267,187891.7143,449567.39,102992.3632,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,"2,3,4,5,6-Pentahydroxy-N-(2-hydroxyethyl)hexanamide",8,17,7,1,0,0,2.125,0.875,0,60.3,1,-6,-Inf,-1,-7,Carbohydrate
Feature0486,ser-asn,C7 H13 N3 O5,219.08553,Biosynthesis of secondary metabolites;Other,NA,84201.58617,4780742.089,2920622.246,2210400.326,7196121.56,15302826.95,4327906.739,2597821.755,4475636.14,12040314.66,6300516.391,5116702.947,8720231.847,2076373.151,7277866.226,1669576.097,3369460.189,2447029.813,2020218.323,1775788.058,4081716.958,3269548.166,5989030.371,4570264.965,9722658.03,3834800.61,13313238.66,1849137.487,4077762.368,3603771.351,1549138.818,2305169.247,10427197.05,2733986.501,5297311.417,7773070.29,3229430.871,4955609.946,86651.10935,1208694.107,5560782.719,2301501.667,10875853.3,2130103.721,3088763.041,3789625.637,6808553.022,5239877.554,7875571.939,5375200.509,7232250.462,2162104.931,1052402.742,9452264.772,2051241.577,3556910.941,2247291.966,8832133.364,2358406.091,3284550.543,4654375.164,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,ser-asn,7,13,5,3,0,0,1.8571428571428572,0.7142857142857143,0.8571428571428572,35.87142857142857,3,-2,5,-1.6666666666666667,-5,Carbohydrate
Feature0485,D-Glucono-delta-lactone,C6 H10 O6,178.04778,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Other,69853.7172,121491.0585,198812.5794,123170.9922,153291.6928,219933.9799,258708.36060000001,320892.0126,103271.8117,255595.3013,110235.3333,15253726.64,129798.2392,163038.8258,219032.8733,146974.8028,209208.7322,190612.5922,109485.8492,93929.38126,253915.4489,229679.6299,123689.6227,179599.26,179441.0274,441467.1848,258194.1686,128889.3556,190150.3568,281473.5273,1961417.253,106217.9043,208938.885,207638.7408,179068.2683,141839.1599,394018.5659,118492.9169,40214.50843,211257.1964,229451.9512,119193.7762,170863.2948,184592.9285,210499.2901,279181.8132,186607.1423,144008.7321,112485.156,99359.09171,119562.4745,167158.4964,84197.04259,195652.6154,174045.6232,182674.9228,168449.3013,142329.1323,199330.8389,229255.0855,91394.89983,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,D-Glucono-delta-lactone,6,10,6,0,0,0,1.6666666666666667,1,0.3333333333333335,50.8,2,-4,-Inf,-0.3333333333333333,-4,Carbohydrate
Feature0484,NA,C18 H29 N O12,451.16881,NA,NA,77000.96915,1300875.48,220719.1937,82460.0654,2718136.896,5648096.969,501711.9138,146994.4948,89954.86885,3882728.257,77552.6607,15236647.37,79674.93969,86028.97884,407902.9785,110708.942,116062.4698,114138.3364,100641.6378,66851.20677,181228.4561,229794.6136,99532.61604,106397.4057,104823.9118,350162.6984,5328576.025,77066.7578,201109.886,511526.1557,212503.5068,73222.33914,5106958.471,239474.3299,339590.2355,5280149.701,386264.8799,80144.50198,41192.41249,2102587.433,129387.881,79523.99863,5326551.521,309074.0872,196202.84,125190.3806,106266.9372,246835.3984,987314.8375,66837.49863,122332.223,193883.2064,60918.74049,1553059.463,130263.4113,137577.3774,138438.7205,4091456.329,143447.7811,121042.6873,74908.47975,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0484,18,29,12,1,0,0,1.6111111111111112,0.6666666666666666,-0.11111111111111072,63.466666666666654,5,-7,-1.6,-0.18181818181818182,-8,Amino Sugar
Feature0483,lys-leu,C12 H25 N3 O3,259.18958,NA,NA,57608.4273,1925308.974,754327.8323,869738.1218,4628201.914,10741288.21,6339039.551,2969030.747,4120071.912,11040136.8,2078458.321,8355958.338,6422759.023,2968768.943,2434299.422,482275.6173,689089.1088,741581.9692,509297.912,550440.5575,5532255.79,4044732.677,8874763.243,5309631.143,4447210.105,5444010.119,5335486.56,1217479.019,6205123.104,5776064.977,2181859.151,891763.4008,6260698.813,3252534.91,6630461.844,4094513.369,4674327.552,4931196.2,123646.5544,1894369.608,1108210.238,1365414.461,4740664.847,2078868.834,15194117.94,5279140.021,1511272.406,4184662.399,1913296.32,5805853.114,1577425.113,276548.3318,234455.9357,1618284.222,455601.3249,522389.7372,272333.8184,1944717.557,243026.097,3258879.385,2253810.001,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,lys-leu-peak1,12,25,3,3,0,0,2.0833333333333335,0.25,-0.833333333333333,84.04999999999998,2,-1,-0.6666666666666666,-0.3333333333333333,-4,Lipid
Feature0482,NA,C14 H27 N3 O4,301.2002,NA,NA,244370.4964,10046878.4,5863154.273,3270581.48,8933115.029,10837168.75,3174922.667,1661977.926,12003787.14,7758774.253,8047335.791,10046778.04,6465797.304,1621216.939,10138157.78,6346629.408,504112.225,4706750.476,3981507.803,3111408.783,2133735.48,2148228.394,13805546.14,12003408.82,9413975.188,3449178.109,12102915.18,3000820.761,11484265.75,2972454.446,1761552.451,4412404.238,7204700.01,2491377.11,11447402.61,8169606.853,3156709.159,13574125.49,276930.0602,985165.4245,7245890.137,5677003.548,12373359.92,5169304.844,1154682.558,3390327.309,1786297.505,15159733.1,7926192.336,11374703.53,9783163.795,5165836.914,2139954.829,11045801.77,8862183.509,3452217.276,5550758.544,6633588.938,2344543.765,2235793.32,6699069.766,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Feature0482,14,27,4,3,0,0,1.9285714285714286,0.2857142857142857,-0.7142857142857144,80.65714285714286,3,-1,-0.5714285714285714,-0.2222222222222222,-4,Lipid
Feature0481,Zalcitabine,C9 H13 N3 O3,211.09565,Other,NA,56113.92553,2293414.646,4599761.311,706812.5202,2990604.656,3882969.187,6154516.674,3614278.135,1295870.06,4209669.199,1650515.032,4797494.688,1557379.188,2586647.944,2512862.219,1122197.538,3429939.758,3390662.098,1307233.937,1339642.521,6336776.51,5035704.417,816743.5602,14540823.38,2474411.926,4091496.964,4682876.062,9078350.815,13818418.72,4779980.75,4622021.215,667203.2908,4074392.221,3009530.241,15117824.33,3267431.11,4042377.936,474778.7988,304142.5176,1447552.864,739902.7791,1069889,3925844.963,14281658.88,1603982.582,4885423.297,5393222.197,6909515.897,2283452.093,417061.1492,1993805.102,6205554.272,528903.9158,2554396.561,2031887.817,3867414.336,2861952.711,2527589.955,2602232.014,5980091.956,439205.5855,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Zalcitabine,9,13,3,3,0,0,1.4444444444444444,0.3333333333333333,0.22222222222222232,53.96666666666666,5,2,-0.3333333333333333,0.1111111111111111,-1,Lignin
Feature0480,N-(2-Hydroxy-7-octenoyl)glycine,C10 H17 N O4,215.11578,NA,NA,890667.3602,9762969.934,757407.0473,320832.1175,9912504.515,10598115.13,412562.5669,359132.2913,465869.2802,15107591.74,7285426.136,410195.0806,3955122.02,263080.2937,674811.474,712067.5891,878102.8172,919581.7764,307865.6556,190137.4587,393738.3605,212378.5602,461873.1923,460929.6521,11218735.97,207409.0291,13585344.77,368652.3859,375100.579,354823.3782,300995.8375,194615.0275,13940081.67,227954.7872,440610.9696,12437234.74,282096.2033,669326.0934,90287.87993,120041.1276,1147678.786,140512.7756,13018693.58,478279.7468,510502.1683,168168.5034,539143.7969,672284.0457,8276194.209,288537.4625,9497928.629,461060.9103,487823.4353,11465621.85,966765.475,709032.6927,580347.1097,7060590.942,1143446.446,275788.4463,393926.4271,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,N-(2-Hydroxy-7-octenoyl)glycine-peak1,10,17,4,1,0,0,1.7,0.4,-0.5999999999999996,77.39999999999999,3,-1,-0.4,0,-2,Protein
Feature0479,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12117,NA,NA,1438035.458,9120199.418,14584345.29,8952832.405,10974532.87,13456204.93,11297814.76,6740440.538,9313185.388,12810617.04,6777924.552,9454657.461,6784297.378,5972700.446,12728270.67,11670232.45,12587542.53,13211911.65,7538296.833,5398624.563,10803412.41,8544448.229,9460600.272,13327953.49,9588358.809,12103600.11,14364499.16,8715789.246,13331864.4,11634537.93,7450406.299,7080709.415,13673092.63,9154903.515,14289466.66,10693186.38,10793975.32,8699736.742,734987.7749,6778349.148,13232024.99,8588530.956,12660767.29,15032421.57,9704787.718,11725785.29,14067732.49,12455569.67,7962036.88,9455289.425,8225811.446,11447741.26,4175684.169,8749450.939,13347851.87,10801751.96,12132337.15,9189260.547,12279315.15,7992869.022,5331805.501,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Cyclo(phenylalanyl-prolyl)-peak1,14,16,2,2,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.45454545454545453,4,Lignin
Feature0478,NA,C14 H20 N2 O10,376.1119,NA,NA,51173.14961,170426.784,261210.2975,241681.1086,165896.5724,201363.3598,965469.6344,143835.4821,164019.5052,196608.4002,151101.718,143328.4222,261523.3986,2163068.476,229373.7043,168839.7571,218374.47,187089.8261,98535.98649,111657.9083,97379.75856,89564.12533,185661.8281,205903.6794,140777.6028,136854.6148,15021815.25,181270.7955,255000.1279,105026.4078,82167.0653,99248.71473,4551304.319,84176.33293,247130.79810000001,12076593.82,5168161.294,164283.201,41606.31657,84231.23911,265662.0234,2645405.822,202347.6079,240642.5651,117138.358,176395.7345,217180.2572,223855.3479,128819.7139,193922.3986,381779.8373,230956.6877,74157.26955,129233.2502,233723.036,193059.3869,204991.735,158223.1947,2183295.91,98354.29386,146670.9682,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0478,14,20,10,2,0,0,1.4285714285714286,0.7142857142857143,0.4285714285714284,48.08571428571429,6,-4,-3,-0.14285714285714285,-6,Tannin
Feature0477,N(6)-[(indol-3-yl)acetyl]-L-lysine,C16 H21 N3 O3,303.15835,NA,NA,95390.51926,3253410.717,6956779.045,7265600.996,6628144.373,6944382.966,3491228.52,2019169.777,6785749.171,5822292.803,4784881.694,6211981.655,6509457.957,1409617.331,8169941.984,6580294.532,6712244.751,9223294.989,5024778.94,3491123.066,3026362.933,2855893.099,13189944,11966378.19,9194941.33,2982552.293,10458224.52,2348128.782,10932036.8,3461007.917,1836922.209,5196008.72,4546182.951,2100508.099,14987692.1,5366876.681,2832727.025,6777558.796,248985.994,1358356.816,2758849.869,6951174.203,6871496.977,6646053.5,3693978.285,3439230.52,8420935.431,11032730.33,4164169.744,12019062.29,5537000.528,3326282.768,2831746.781,5075045.781,7828053.751,6632476.002,6124167.511,3952131.431,7593653.087,2867193.849,5518093.16,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,N(6)-[(indol-3-yl)acetyl]-L-lysine,16,21,3,3,0,0,1.3125,0.1875,-0.375,70.9875,8,5,0.2,0.30434782608695654,2,Lignin
