FeatureID,Name,Formula,MW,# ChemSpider Results,# mzCloud Results,KEGG Pathways,name4plot,C,H,N,O,Cl,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC
Feature0110,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",C30 H32 O10,552.19968,1,2,NA,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",30,32,0,10,0,0,0,1.0666666666666667,0.3333333333333333,-0.40000000000000036,71.7,15,5,0.25,0.4,5,Phenol,59_CTRL_1154.1,903763.7343
Feature0109,"9-Hydroxy-10-azatricyclo[7.2.1.0~1,6~]dodecan-11-one",C11 H17 N O2,195.12596,41,50,NA,"9-Hydroxy-10-azatricyclo[7.2.1.0~1,6~]dodecan-11-one",11,17,1,2,0,0,0,1.5454545454545454,0.18181818181818182,-0.9090909090909092,86.2090909090909,4,2,0.125,0.2222222222222222,1,Lipid,59_CTRL_1154.1,258113.863
Feature0108,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,C18 H28 O3,292.2038,34,8,Metabolic pathways;Biosynthesis of secondary metabolites;Other,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,18,28,0,3,0,0,0,1.5555555555555556,0.16666666666666666,-1.2222222222222223,95.13333333333333,5,2,0.13333333333333333,0.21212121212121213,2,Lipid,59_CTRL_1154.1,2208726.235
Feature0107,8-hydroxy-deoxyguanosine,C10 H13 N5 O5,283.0917,12,33,Metabolic pathways;ABC transporters;Other,8-hydroxy-deoxyguanosine,10,13,5,5,0,0,0,1.3,0.5,1.2000000000000002,26.099999999999994,7,2,-Inf,-0.2,-3,Phenol,59_CTRL_1154.1,225736686.2
Feature0106,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11166,12,16,NA,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818182,0.18181818181818166,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,59_CTRL_1154.1,200044.6122
Feature0105,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04229,33,30,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,59_CTRL_1154.1,284195.667
Feature0104,6-hydroxypropylthymine,C8 H12 N2 O3,184.08482,12,20,NA,6-hydroxypropylthymine,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,59_CTRL_1154.1,90170693.07
Feature0103,6-Hydroxy-3-coumaranone,C8 H6 O3,150.03205,16,98,Metabolic pathways;Microbial metabolism in diverse environments;Other,6-Hydroxy-3-coumaranone,8,6,0,3,0,0,0,0.75,0.375,0,60.3,6,3,0.6,0.6923076923076923,3,Condensed HC,59_CTRL_1154.1,186587.5914
Feature0102,"6-chloro-2-(3-ethyl-5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)-4-phenylquinoline",C31 H32 Cl N,453.2239,0,6,NA,"6-chloro-2-(3-ethyl-5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)-4-phenylquinoline",32,32,1,0,1,0,0,1,0,-0.90625,86.128125,17.5,17.5,0.532258064516129,0.532258064516129,16.5,Unsaturated HC,59_CTRL_1154.1,49682304.11
Feature0101,6-Aminocaproic acid,C6 H13 N O2,131.09459,47,6,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",6-Aminocaproic acid,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,59_CTRL_1154.1,15492539.99
Feature0100,6-(alpha-D-glucosaminyl)-1D-myo-inositol,C12 H23 N O10,341.13224,10,19,Metabolic pathways;Other,6-(alpha-D-glucosaminyl)-1D-myo-inositol,12,23,1,10,0,0,0,1.9166666666666667,0.8333333333333334,0,60.3,2,-8,-9,-0.6666666666666666,-9,Carbohydrate,59_CTRL_1154.1,19753412.8
Feature0099,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",C14 H31 N O2,245.23548,2,8,NA,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",14,31,1,2,0,0,0,2.2142857142857144,0.14285714285714285,-1.7142857142857144,109.15714285714286,0,-2,-0.2727272727272727,-0.16666666666666666,-3,Lipid,59_CTRL_1154.1,124534982.4
Feature0098,5-Methylhexan-3-one,C8 H15 N O4,189.10013,32,10,NA,5-Methylhexan-3-one,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,59_CTRL_1154.1,34507219.9
Feature0097,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6 H8 O4,144.04224,43,71,Microbial metabolism in diverse environments;Other,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",6,8,0,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,59_CTRL_1154.1,9389185.936
Feature0096,5-Aminolevulinic acid,C5 H9 N O3,131.05822,45,39,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;D-Amino acid metabolism;Other,5-Aminolevulinic acid,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,59_CTRL_1154.1,1818580.696
Feature0095,"5-Amino-6,6-bis(ethylsulfanyl)-1,2,3,4-hexanetetrol",C10 H23 N O4 S2,285.10595,6,0,NA,"5-Amino-6,6-bis(ethylsulfanyl)-1,2,3,4-hexanetetrol",10,23,1,4,0,2,0,2.3,0.4,-0.7999999999999998,83.1,0,-4,-2.3333333333333335,-1,-7,Protein,59_CTRL_1154.1,25943781.45
Feature0094,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",C9 H15 N O7,249.08483,4,2,NA,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",9,15,1,7,0,0,0,1.6666666666666667,0.7777777777777778,0.22222222222222232,53.96666666666666,3,-4,-5,-0.3333333333333333,-5,Carbohydrate,59_CTRL_1154.1,72074836.46
Feature0093,4-Phenylbutyric acid,C10 H12 O2,164.08376,180,6,Metabolic pathways;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,4-Phenylbutyric acid,10,12,0,2,0,0,0,1.2,0.2,-0.7999999999999998,83.1,5,3,0.375,0.4444444444444444,3,Phenol,59_CTRL_1154.1,133340722.9
Feature0092,4-Penten-1-amine,C5 H11 N,85.08916,17,0,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,59_CTRL_1154.1,2050925.241
Feature0091,4-Methoxycinnamaldehyde,C10 H10 O2,162.0681,108,140,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,4-Methoxycinnamaldehyde,10,10,0,2,0,0,0,1,0.2,-0.5999999999999996,77.39999999999999,6,4,0.5,0.5555555555555556,4,Phenol,59_CTRL_1154.1,46359963.05
Feature0090,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",C11 H12 O3,192.07866,90,59,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",11,12,0,3,0,0,0,1.0909090909090908,0.2727272727272727,-0.5454545454545459,75.84545454545456,6,3,0.375,0.47368421052631576,3,Phenol,59_CTRL_1154.1,619738.1238
Feature0089,"4-Hydroxy-N-(2-hydroxy-8-methyl-4-oxo-7-{[(2R,3R,4R,5R)-3,4,5-trihydroxy-6,6-dimethyltetrahydro-2H-pyran-2-yl]oxy}-4H-chromen-3-yl)-3-(3-methyl-2-buten-1-yl)benzamide",C29 H33 N O10,555.21068,3,75,Metabolic pathways;Biosynthesis of secondary metabolites;Other,"4-Hydroxy-N-(2-hydroxy-8-methyl-4-oxo-7-{[(2R,3R,4R,5R)-3,4,5-trihydroxy-6,6-dimethyltetrahydro-2H-pyran-2-yl]oxy}-4H-chromen-3-yl)-3-(3-methyl-2-buten-1-yl)benzamide",29,33,1,10,0,0,0,1.1379310344827587,0.3448275862068966,-0.3448275862068968,70.12758620689655,14,4,0.16666666666666666,0.34782608695652173,3,Phenol,59_CTRL_1154.1,179223.4172
Feature0088,4-Hydroxy-3-nitrosobenzamide,C7 H6 N2 O3,166.03788,16,10,NA,4-Hydroxy-3-nitrosobenzamide,7,6,2,3,0,0,0,0.8571428571428571,0.42857142857142855,0.8571428571428572,35.87142857142857,6,3,0.5,0.7142857142857143,1,Phenol,59_CTRL_1154.1,889836.1573
Feature0087,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,7,6,Metabolic pathways;Other,4-Guanidinobutyric acid,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,59_CTRL_1154.1,861566.7528
Feature0086,4-guanidinobutanal,C5 H11 N3 O,129.09017,7,268,Metabolic pathways;Other,4-guanidinobutanal,5,11,3,1,0,0,0,2.2,0.2,0,60.3,2,1,-2,-1,-2,Lipid,59_CTRL_1154.1,4579809.188
Feature0085,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy",C10 H20 N2 O3,216.14739,5,103,NA,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy-peak2",10,20,2,3,0,0,0,2,0.3,-0.7999999999999998,83.1,2,-1,-0.6,-0.23076923076923078,-3,Lipid,59_CTRL_1154.1,704806.4087
Feature0084,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy",C10 H20 N2 O3,216.14739,5,106,NA,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy-peak1",10,20,2,3,0,0,0,2,0.3,-0.7999999999999998,83.1,2,-1,-0.6,-0.23076923076923078,-3,Lipid,59_CTRL_1154.1,9885742.767
Feature0083,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.1679,24,36,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak2",22,26,0,7,0,0,0,1.1818181818181819,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,59_CTRL_1154.1,259936.9435
Feature0082,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16788,24,30,NA,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak1",22,26,0,7,0,0,0,1.1818181818181819,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,59_CTRL_1154.1,258868.7887
Feature0081,"4,5-Dideoxypentonic acid",C5 H10 O4,134.05785,25,48,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,"4,5-Dideoxypentonic acid",5,10,0,4,0,0,0,2,0.8,-0.40000000000000036,71.7,1,-3,-3,-0.3333333333333333,-3,Carbohydrate,59_CTRL_1154.1,155666416.3
Feature0080,3696,C10 H14 O2,166.09939,201,169,Metabolic pathways;Biosynthesis of secondary metabolites;Other,3696,10,14,0,2,0,0,0,1.4,0.2,-1,88.8,4,2,0.25,0.3333333333333333,2,Phenol,59_CTRL_1154.1,1159855.754
Feature0079,3603307,C9 H19 N O3,189.13649,7,0,NA,3603307,9,19,1,3,0,0,0,2.111111111111111,0.3333333333333333,-1.1111111111111107,91.96666666666665,1,-2,-0.6,-0.23076923076923078,-3,Protein,59_CTRL_1154.1,1598561.419
Feature0078,"3-{[(E)-(6,6-Dimethyl-2,4-dioxodihydro-2H-pyran-3(4H)-ylidene)methyl](methyl)amino}propanenitrile",C12 H16 N2 O3,236.11609,35,41,NA,"3-{[(E)-(6,6-Dimethyl-2,4-dioxodihydro-2H-pyran-3(4H)-ylidene)methyl](methyl)amino}propanenitrile",12,16,2,3,0,0,0,1.3333333333333333,0.25,-0.33333333333333304,69.79999999999998,6,3,0.14285714285714285,0.29411764705882354,1,Phenol,59_CTRL_1154.1,76236.10677
Feature0077,3-oxovaleric acid,C5 H8 O3,116.04729,33,39,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Other,3-oxovaleric acid,5,8,0,3,0,0,0,1.6,0.6,-0.40000000000000036,71.7,2,-1,-0.5,0.14285714285714285,-1,Amino Sugar,59_CTRL_1154.1,23115241.26
Feature0076,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,C14 H27 N O11,385.1585,5,2,NA,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,14,27,1,11,0,0,0,1.9285714285714286,0.7857142857142857,-0.14285714285714324,64.37142857142858,2,-9,-5,-0.6,-10,Carbohydrate,59_CTRL_1154.1,1083997.88
Feature0075,"3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione",C12 H16 N2 O3,236.11602,35,33,NA,"3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione",12,16,2,3,0,0,0,1.3333333333333333,0.25,-0.33333333333333304,69.79999999999998,6,3,0.14285714285714285,0.29411764705882354,1,Phenol,59_CTRL_1154.1,120444.9356
Feature0074,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,17,0,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",3-Methyl-2-buten-1-amine,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,59_CTRL_1154.1,3851171.055
Feature0073,"3-Methoxy-4-(methoxycarbonyl)-5-methylphenyl 4-[(2,4-dimethoxy-6-methylbenzoyl)oxy]-2-methoxy-6-methylbenzoate",C29 H30 O10,538.18406,1,47,NA,"3-Methoxy-4-(methoxycarbonyl)-5-methylphenyl 4-[(2,4-dimethoxy-6-methylbenzoyl)oxy]-2-methoxy-6-methylbenzoate",29,30,0,10,0,0,0,1.0344827586206897,0.3448275862068966,-0.3448275862068968,70.12758620689655,15,5,0.2631578947368421,0.4166666666666667,5,Phenol,59_CTRL_1154.1,671866.4303
Feature0072,3-hydroxy-cis-5-octenoylcarnitine,C15 H27 N O5,301.18898,11,32,NA,3-hydroxy-cis-5-octenoylcarnitine,15,27,1,5,0,0,0,1.8,0.3333333333333333,-0.9333333333333336,86.9,3,-2,-0.3333333333333333,-0.043478260869565216,-3,Protein,59_CTRL_1154.1,1013677.927
Feature0071,"3-Hydroxy-4,5,6-trimethoxytetrahydro-2H-pyran-2-carboxamide",C9 H17 N O6,235.10555,7,18,NA,"3-Hydroxy-4,5,6-trimethoxytetrahydro-2H-pyran-2-carboxamide",9,17,1,6,0,0,0,1.8888888888888888,0.6666666666666666,-0.22222222222222232,66.63333333333333,2,-4,-2.5,-0.4,-5,Amino Sugar,59_CTRL_1154.1,79661274.74
Feature0070,3-hydroxy-3-methylpentanedioic acid,C6 H10 O5,162.05286,54,77,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,3-hydroxy-3-methylpentanedioic acid,6,10,0,5,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate,59_CTRL_1154.1,12557157.44
Feature0069,3-Carboxytyrosine,C10 H11 N O5,225.0637,28,9,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Other,3-Carboxytyrosine,10,11,1,5,0,0,0,1.1,0.5,0.20000000000000018,54.599999999999994,6,1,0,0.38461538461538464,0,Phenol,59_CTRL_1154.1,223886.886
Feature0068,"3-[(4-hydroxyphenyl)methyl]-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C14 H16 N2 O3,260.11609,34,4,NA,"3-[(4-hydroxyphenyl)methyl]-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",14,16,2,3,0,0,0,1.1428571428571428,0.21428571428571427,-0.2857142857142856,68.44285714285714,8,5,0.3333333333333333,0.42857142857142855,3,Phenol,59_CTRL_1154.1,33233406.3
Feature0067,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C10 H16 N2 O2,196.12119,27,15,NA,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",10,16,2,2,0,0,0,1.6,0.2,-0.5999999999999996,77.39999999999999,4,2,0,0.14285714285714285,0,Lipid,59_CTRL_1154.1,107332854.3
Feature0066,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,10,20,NA,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909091,-1,Protein,59_CTRL_1154.1,74593470.47
Feature0065,"3,4-Methylenedioxy-N-propylamphetamine",C13 H19 N O2,221.14159,63,6,NA,"3,4-Methylenedioxy-N-propylamphetamine-peak2",13,19,1,2,0,0,0,1.4615384615384615,0.15384615384615385,-0.9230769230769234,86.6076923076923,5,3,0.2,0.2727272727272727,2,Phenol,59_CTRL_1154.1,250069102.1
Feature0064,"3,4-Methylenedioxy-N-propylamphetamine",C13 H19 N O2,221.14159,63,2,NA,"3,4-Methylenedioxy-N-propylamphetamine-peak1",13,19,1,2,0,0,0,1.4615384615384615,0.15384615384615385,-0.9230769230769234,86.6076923076923,5,3,0.2,0.2727272727272727,2,Phenol,59_CTRL_1154.1,565360.1076
Feature0063,"3',4'-Dimethoxyacetophenone",C10 H12 O3,180.07864,152,48,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of various plant secondary metabolites;Other,"3',4'-Dimethoxyacetophenone",10,12,0,3,0,0,0,1.2,0.3,-0.5999999999999996,77.39999999999999,5,2,0.2857142857142857,0.4117647058823529,2,Phenol,59_CTRL_1154.1,624899771.4
Feature0062,2050867,C12 H23 N O4,245.16269,32,1,NA,2050867,12,23,1,4,0,0,0,1.9166666666666667,0.3333333333333333,-1,88.8,2,-2,-0.42857142857142855,-0.1111111111111111,-3,Protein,59_CTRL_1154.1,219115.2208
Feature0061,2-O-(beta-D-glucosyl)-sn-glycerol 3-phosphate,C9 H19 O11 P,334.06664,11,2,NA,2-O-(beta-D-glucosyl)-sn-glycerol 3-phosphate,9,19,0,11,0,0,1,2.111111111111111,1.2222222222222223,-0.22222222222222232,66.63333333333333,1,-10,3.6666666666666665,-2.2,-11,Carbohydrate,59_CTRL_1154.1,494539.5197
Feature0060,2-Methylhippuric Acid,C10 H11 N O3,193.0739,66,50,Other,2-Methylhippuric Acid,10,11,1,3,0,0,0,1.1,0.3,-0.20000000000000018,66,6,3,0.3333333333333333,0.4666666666666667,2,Phenol,59_CTRL_1154.1,34387441.73
Feature0059,"2-Hydrazino-4-methoxy-6-(4-morpholinyl)-1,3,5-triazine",C8 H14 N6 O2,226.11807,1,39,NA,"2-Hydrazino-4-methoxy-6-(4-morpholinyl)-1,3,5-triazine",8,14,6,2,0,0,0,1.75,0.25,1,31.799999999999997,5,3,-Inf,-2,-3,Lipid,59_CTRL_1154.1,28803407.37
Feature0058,"2-Hexyl-3,5-dipentylpyridine",C21 H37 N,303.29265,8,2,NA,"2-Hexyl-3,5-dipentylpyridine-peak2",21,37,1,0,0,0,0,1.7619047619047619,0,-1.6190476190476186,106.44285714285712,4,4,0.15,0.15,3,Lipid,59_CTRL_1154.1,198107.5816
Feature0057,"2-Hexyl-3,5-dipentylpyridine",C21 H37 N,303.29265,8,2,NA,"2-Hexyl-3,5-dipentylpyridine-peak1",21,37,1,0,0,0,0,1.7619047619047619,0,-1.6190476190476186,106.44285714285712,4,4,0.15,0.15,3,Lipid,59_CTRL_1154.1,211565050
Feature0056,2-Acetamido-2-deoxyhexitol,C8 H17 N O6,223.10559,5,3,NA,2-Acetamido-2-deoxyhexitol,8,17,1,6,0,0,0,2.125,0.75,-0.25,67.425,1,-5,-6,-0.75,-6,Carbohydrate,59_CTRL_1154.1,6934666.429
Feature0055,"2-[9-(Hydroxyimino)-3,6-diazatricyclo[4.3.1.1~3,8~]undec-1-yl]ethyl acetate",C13 H21 N3 O3,267.15832,4,9,NA,"2-[9-(Hydroxyimino)-3,6-diazatricyclo[4.3.1.1~3,8~]undec-1-yl]ethyl acetate",13,21,3,3,0,0,0,1.6153846153846154,0.23076923076923078,-0.4615384615384617,73.45384615384616,5,2,-0.14285714285714285,0.058823529411764705,-1,Lipid,59_CTRL_1154.1,28929728.85
Feature0054,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",C15 H24 O3,252.17254,72,16,Other,"2-[(2R,4aR,8R,8aR)-8-hydroxy-4a,8-dimethyl-decahydronaphthalen-2-yl]prop-2-enoic acid",15,24,0,3,0,0,0,1.6,0.2,-1.2000000000000002,94.5,4,1,0.08333333333333333,0.18518518518518517,1,Lipid,59_CTRL_1154.1,61675063.31
Feature0053,"2,4-Pentadienoic acid",C5 H6 O2,98.03676,30,56,Microbial metabolism in diverse environments;Other,"2,4-Pentadienoic acid",5,6,0,2,0,0,0,1.2,0.4,-0.40000000000000036,71.7,3,1,0.3333333333333333,0.5,1,Phenol,59_CTRL_1154.1,42629047.6
Feature0052,"2,4-Diacetamido-2,4,6-trideoxy-alpha-D-mannopyranose",C10 H18 N2 O5,246.12157,22,3,Metabolic pathways;Other,"2,4-Diacetamido-2,4,6-trideoxy-alpha-D-mannopyranose",10,18,2,5,0,0,0,1.8,0.5,-0.20000000000000018,66,3,-2,-1.3333333333333333,-0.2727272727272727,-4,Protein,59_CTRL_1154.1,17654167.7
Feature0051,"2,3,9-Trimethoxy-6a,12a-dihydrochromeno[3,4-b]chromen-12(6H)-one",C19 H18 O6,342.11042,35,119,Biosynthesis of secondary metabolites;Other,"2,3,9-Trimethoxy-6a,12a-dihydrochromeno[3,4-b]chromen-12(6H)-one",19,18,0,6,0,0,0,0.9473684210526315,0.3157894736842105,-0.3157894736842106,69.3,11,5,0.38461538461538464,0.5,5,Phenol,59_CTRL_1154.1,213710.0094
Feature0050,2'-Deoxyadenosine,C10 H13 N5 O3,251.10189,12,32,Metabolic pathways;ABC transporters;Other,2'-Deoxyadenosine-peak2,10,13,5,3,0,0,0,1.3,0.3,0.7999999999999998,37.5,7,4,-0.5,0.14285714285714285,-1,Phenol,59_CTRL_1154.1,8218707.089
Feature0049,2'-Deoxyadenosine,C10 H13 N5 O3,251.10184,12,32,Metabolic pathways;ABC transporters;Other,2'-Deoxyadenosine-peak1,10,13,5,3,0,0,0,1.3,0.3,0.7999999999999998,37.5,7,4,-0.5,0.14285714285714285,-1,Phenol,59_CTRL_1154.1,247056734.7
Feature0048,1728928,C10 H19 N3 O4,245.13751,22,104,NA,1728928,10,19,3,4,0,0,0,1.9,0.4,-0.20000000000000018,66,3,-1,-1.3333333333333333,-0.4,-4,Protein,59_CTRL_1154.1,2946492.085
Feature0047,13(S)-HOTrE,C18 H30 O3,294.21947,59,11,Metabolic pathways;Biosynthesis of secondary metabolites;Other,13(S)-HOTrE,18,30,0,3,0,0,0,1.6666666666666667,0.16666666666666666,-1.333333333333333,98.29999999999998,4,1,0.06666666666666667,0.15151515151515152,1,Lipid,59_CTRL_1154.1,5535204.678
Feature0046,"1-Methyl-5-(1-piperidinyl)-2,4-imidazolidinedione",C9 H15 N3 O2,197.1165,8,2,NA,"1-Methyl-5-(1-piperidinyl)-2,4-imidazolidinedione",9,15,3,2,0,0,0,1.6666666666666667,0.2222222222222222,-0.22222222222222232,66.63333333333333,4,2,-0.25,0,-1,Lipid,59_CTRL_1154.1,140317939.3
Feature0045,1-Butyl-N-(2-hydroxyethyl)-4-nitro-2-propyl-1H-imidazole-5-carboxamide,C13 H22 N4 O4,298.16415,4,2,NA,1-Butyl-N-(2-hydroxyethyl)-4-nitro-2-propyl-1H-imidazole-5-carboxamide,13,22,4,4,0,0,0,1.6923076923076923,0.3076923076923077,-0.1538461538461542,64.6846153846154,5,1,-0.6,-0.14285714285714285,-3,Protein,59_CTRL_1154.1,60032.48815
Feature0044,1-Amino-1-deoxyhexitol,C6 H15 N O5,181.09505,1,0,NA,1-Amino-1-deoxyhexitol,6,15,1,5,0,0,0,2.5,0.8333333333333334,-0.33333333333333304,69.79999999999998,0,-5,-Inf,-1.4,-6,Carbohydrate,59_CTRL_1154.1,544315.542
Feature0043,"1-[1-(4-Amino-1,2,5-oxadiazol-3-yl)-5-methyl-1H-1,2,3-triazol-4-yl]ethanol",C7 H10 N6 O2,210.0867,1,39,NA,"1-[1-(4-Amino-1,2,5-oxadiazol-3-yl)-5-methyl-1H-1,2,3-triazol-4-yl]ethanol",7,10,6,2,0,0,0,1.4285714285714286,0.2857142857142857,1.7142857142857144,11.442857142857136,6,4,2,-Inf,-2,Phenol,59_CTRL_1154.1,29368251.28
Feature0042,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose,C10 H19 N O7,265.11614,1,4,NA,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose,10,19,1,7,0,0,0,1.9,0.7,-0.20000000000000018,66,2,-5,-3,-0.45454545454545453,-6,Amino Sugar,59_CTRL_1154.1,98728679.2
Feature0041,1-(Dimethylamino)-2-propanyl acetate,C7 H15 N O2,145.1103,37,26,NA,1-(Dimethylamino)-2-propanyl acetate,7,15,1,2,0,0,0,2.142857142857143,0.2857142857142857,-1.1428571428571432,92.87142857142858,1,-1,-0.5,-0.2,-2,Lipid,59_CTRL_1154.1,5830849.04
